ID	chr	circ_start	circ_end	circ_strand	splice_L	circ_type	e_count	e_sizes	e_offsets	b_transcript	b_strand	b_trans_start	b_trans_end	b_gene
chr3:170875249-170912424	chr3	170875249	170912424	-	914	exonic	8	204,67,176,79,55,131,91,111	0,3809,9634,17791,19865,31241,33236,37064	ENST00000436636.7_2	-	170776202	171178194	TNIK
chr3:175181189-175189546	chr3	175181189	175189546	+	418	exonic	3	92,206,120	0,3577,8237	ENST00000454872.6_3	+	174577123	175528336	NAALADL2
chr3:179576850-179605572	chr3	179576850	179605572	-	623	exonic	5	95,97,124,195,112	0,15264,16291,20866,28610	ENST00000467460.6_2	-	179512745	179754725	PEX5L
chr3:179605461-179618523	chr3	179605461	179618523	-	282	exonic	3	111,105,66	0,10468,12996	ENST00000263962.12_2	-	179518843	179754558	PEX5L
chr3:182913010-182925611	chr3	182913010	182925611	-	421	exonic	4	33,79,93,216	0,10653,10899,12385	ENST00000328913.7_1	-	182895830	183146063	MCF2L2
chr3:183097085-183108677	chr3	183097085	183108677	-	11592	other	1	11592	0	ENST00000328913.7_1	-	182895830	183146063	MCF2L2
chr3:183368084-183369064	chr3	183368084	183369064	+	980	exonic	1	980	0	ENST00000242810.11_2	+	183353410	183402307	KLHL24
chr3:183368084-183382827	chr3	183368084	183382827	+	1284	exonic	3	980,185,119	0,13161,14624	ENST00000242810.11_2	+	183353410	183402307	KLHL24
chr3:183435439-183446639	chr3	183435439	183446639	+	711	exonic	5	97,93,246,113,162	0,848,4239,6767,11038	ENST00000305135.10_2	+	183415584	183530412	YEATS2
chr3:184566859-184603944	chr3	184566859	184603944	+	1239	exonic	14	124,87,68,154,60,108,81,171,75,36,91,47,90,47	0,864,3428,4785,5042,6639,10913,13825,17804,18952,19874,20410,21644,37038	ENST00000287546.8_1	+	184529930	184770402	VPS8
chr3:184654034-184717649	chr3	184654034	184717649	+	1103	exonic	11	89,47,148,90,43,104,82,83,81,170,166	0,3950,21127,28221,30424,35402,46319,46765,57736,60085,63449	ENST00000287546.8_1	+	184529930	184770402	VPS8
chr3:194154501-194171005	chr3	194154501	194171005	-	1406	exonic	11	124,121,154,18,117,151,62,189,158,180,132	0,3322,3538,3783,5083,7538,10952,13154,14079,14684,16372	ENST00000439040.5_3	-	194123400	194219093	ATP13A3
chr3:194180200-194182965	chr3	194180200	194182965	-	524	exonic	4	70,183,174,97	0,317,1186,2668	ENST00000439040.5_3	-	194123400	194219093	ATP13A3
chr3:195047614-195066046	chr3	195047614	195066046	-	455	exonic	7	74,96,45,186,28,17,9	0,6142,10046,15585,15775,18404,18423	ENST00000618471.4_3	-	194999243	195163636	ACAP2
chr3:195101738-195112876	chr3	195101738	195112876	-	231	exonic	3	53,120,58	0,893,11080	ENST00000326793.11_4	-	194995473	195163749	ACAP2
chr3:195792314-195803993	chr3	195792314	195803993	-	1220	exonic	9	157,140,99,114,103,150,196,202,59	0,2074,2588,4011,5952,6559,8486,9715,11620	ENST00000360110.9_3	-	195776154	195808961	TFRC
chr3:196778448-196807988	chr3	196778448	196807988	-	706	exonic	9	91,110,173,102,51,36,42,34,67	0,8311,13698,14130,15126,16924,17641,24259,29473	ENST00000443183.5_1	-	196771430	196910729	DLG1
chr3:196812451-196842954	chr3	196812451	196842954	-	551	exonic	4	176,115,103,157	0,5331,19322,30346	ENST00000346964.6_2	-	196769430	197025447	DLG1
chr3:196812451-196846401	chr3	196812451	196846401	-	672	exonic	5	176,115,103,157,121	0,5331,19322,30346,33829	ENST00000346964.6_2	-	196769430	197025447	DLG1
chr3:196842798-196869639	chr3	196842798	196869639	-	905	exonic	7	156,121,145,137,170,125,51	0,3482,14599,20614,22294,24212,26790	ENST00000346964.6_2	-	196769430	197025447	DLG1
chr3:197557641-197566268	chr3	197557641	197566268	+	440	exonic	4	93,121,149,77	0,1426,4903,8550	ENST00000438796.6_2	+	197518105	197615307	LRCH3
chr3:197557641-197574892	chr3	197557641	197574892	+	642	exonic	6	93,121,149,77,52,150	0,1426,4903,8550,16638,17101	ENST00000438796.6_2	+	197518105	197615307	LRCH3
chr3:197557641-197593090	chr3	197557641	197593090	+	985	exonic	11	93,121,149,77,52,150,60,54,72,49,108	0,1426,4903,8550,16638,17101,21790,23621,28063,34652,35341	ENST00000438796.6_2	+	197518105	197615307	LRCH3
chr4:1919868-1920350	chr4	1919868	1920350	+	482	exonic	1	482	0	ENST00000508803.6_3	+	1873119	1983919	NSD2
chr4:2492064-2498848	chr4	2492064	2498848	+	6784	other	1	6784	0	ENST00000511892.5_1	+	2470866	2498806	RNF4
chr4:2626989-2628304	chr4	2626989	2628304	+	301	exonic	2	133,168	0,1147	ENST00000637812.1_3	+	2538357	2733647	FAM193A
chr4:2659530-2665015	chr4	2659530	2665015	+	767	exonic	5	77,113,243,154,180	0,1754,2008,5034,5305	ENST00000637812.1_3	+	2538357	2733647	FAM193A
chr4:2911066-2928402	chr4	2911066	2928402	+	382	exonic	4	92,157,99,34	0,5544,16674,17302	ENST00000355842.7_2	+	2845876	2931789	ADD1
chr4:2951661-2952972	chr4	2951661	2952972	-	411	exonic	2	279,132	0,1179	ENST00000416614.7_2	-	2939662	2965133	NOP14
chr4:2993942-3009555	chr4	2993942	3009555	+	274	exonic	3	77,104,93	0,12015,15520	ENST00000398052.9_5	+	2965297	3042487	GRK4
chr4:3088666-3109150	chr4	3088666	3109150	+	483	exonic	5	83,121,60,80,139	0,12334,16884,18417,20345	ENST00000355072.10_2	+	3076407	3245687	HTT
chr4:6349573-6382821	chr4	6349573	6382821	-	719	exonic	5	164,178,113,166,98	0,24676,27972,30560,33150	ENST00000506140.5_1	-	6324670	6565327	PPP2R2C
chr4:6995911-7002978	chr4	6995911	7002978	+	426	exonic	4	118,83,118,107	0,2140,4900,6960	ENST00000448507.5_1	+	6911170	7034845	TBC1D14
chr4:13578462-13597568	chr4	13578462	13597568	-	1018	exonic	14	153,85,50,46,35,76,74,85,80,73,71,61,44,85	0,564,743,3089,4181,4293,5398,5813,9557,10860,11883,13547,15084,19021	ENST00000040738.10_2	-	13570361	13629349	BOD1L1
chr4:15626875-15632414	chr4	15626875	15632414	-	1083	exonic	4	725,83,149,126	0,1620,2632,5413	ENST00000341285.7_3	-	15606161	15657035	FBXL5
chr4:16240394-16290668	chr4	16240394	16290668	+	262	exonic	2	100,162	0,50112	ENST00000573950.5_1	+	16228629	16321763	TAPT1-AS1
chr4:16290507-16324659	chr4	16290507	16324659	+	34152	other	1	34152	0	ENST00000573950.5_1	+	16228629	16321763	TAPT1-AS1
chr4:16290507-16357408	chr4	16290507	16357408	+	66901	other	1	66901	0	ENST00000573950.5_1	+	16228629	16321763	TAPT1-AS1
chr4:16587545-16597498	chr4	16587545	16597498	-	379	exonic	3	83,123,173	0,2787,9780	ENST00000304523.10_2	-	16503163	16900268	LDB2
chr4:17806027-17806848	chr4	17806027	17806848	-	486	exonic	2	367,119	0,702	ENST00000382247.6_2	-	17802277	17812380	DCAF16
chr4:21757100-21764655	chr4	21757100	21764655	-	7555	other	1	7555	0	ENST00000515786.2_1	-	20731704	21950254	KCNIP4
chr4:23332503-23363623	chr4	23332503	23363623	+	31120	other	1	31120	0	NA	NA	NA	NA	NA
chr4:25760563-25804084	chr4	25760563	25804084	-	1306	exonic	11	127,110,85,91,84,128,177,63,141,120,180	0,6384,8583,8798,17335,20134,23300,25286,29282,31513,43341	ENST00000264868.9_3	-	25749054	25865217	SEL1L3
chr4:25766948-25769452	chr4	25766948	25769452	-	285	exonic	3	109,85,91	0,2198,2413	ENST00000264868.9_3	-	25749054	25865217	SEL1L3
chr4:25766948-25792196	chr4	25766948	25792196	-	998	exonic	9	109,85,91,84,128,177,63,141,120	0,2198,2413,10950,13749,16915,18901,22897,25128	ENST00000264868.9_3	-	25749054	25865217	SEL1L3
chr4:25803905-25836945	chr4	25803905	25836945	-	1222	exonic	9	179,212,141,133,133,59,116,122,127	0,2257,15854,17524,19712,27814,30711,31164,32913	ENST00000264868.9_3	-	25749054	25865217	SEL1L3
chr4:25819760-25849486	chr4	25819760	25849486	-	1401	exonic	8	140,133,133,59,116,122,127,571	0,1669,3857,11959,14856,15309,17058,29155	ENST00000264868.9_3	-	25749054	25865217	SEL1L3
chr4:26719555-26750148	chr4	26719555	26750148	+	480	exonic	6	84,45,33,110,92,116	0,2147,17521,21930,24574,30477	ENST00000264866.9_2	+	26585705	26757845	TBC1D19
chr4:36160352-36195269	chr4	36160352	36195269	-	1264	exonic	9	134,175,183,86,200,116,179,121,70	0,600,1728,2734,6183,8201,19096,28720,34847	ENST00000303965.9_2	-	36067625	36246136	ARAP2
chr4:36179449-36231267	chr4	36179449	36231267	-	2015	exonic	8	178,121,70,354,92,77,59,1064	0,9623,15750,32562,34568,35415,36594,50754	ENST00000303965.9_2	-	36067625	36246136	ARAP2
chr4:36189073-36231267	chr4	36189073	36231267	-	1836	exonic	7	120,70,354,92,77,59,1064	0,6126,22938,24944,25791,26970,41130	ENST00000303965.9_2	-	36067625	36246136	ARAP2
chr4:36212012-36216102	chr4	36212012	36216102	-	581	exonic	4	353,92,77,59	0,2005,2852,4031	ENST00000303965.9_2	-	36067625	36246136	ARAP2
chr4:39734979-39747430	chr4	39734979	39747430	+	12451	other	1	12451	0	ENST00000261427.10_2	+	39699755	39784412	UBE2K
chr4:39739040-39776553	chr4	39739040	39776553	+	335	exonic	4	93,59,83,100	0,8331,18236,37413	ENST00000261427.10_2	+	39699755	39784412	UBE2K
chr4:39839476-39843676	chr4	39839476	39843676	-	461	exonic	2	352,109	0,4091	ENST00000303538.13_2	-	39824482	39979531	PDS5A
chr4:39900009-39904080	chr4	39900009	39904080	-	384	exonic	4	139,49,82,114	0,387,2036,3957	ENST00000303538.13_2	-	39824482	39979531	PDS5A
chr4:40936473-40947090	chr4	40936473	40947090	-	10617	other	1	10617	0	ENST00000295974.12_2	-	40812043	41216635	APBB2
chr4:42487513-42546003	chr4	42487513	42546003	-	671	exonic	6	172,65,139,140,85,70	0,17953,21519,36663,39266,58420	ENST00000381668.9_3	-	42410389	42659122	ATP8A1
chr4:42487513-42558057	chr4	42487513	42558057	-	983	exonic	10	172,65,139,140,85,70,50,83,106,73	0,17953,21519,36663,39266,58420,63516,65701,67008,70471	ENST00000381668.9_3	-	42410389	42659122	ATP8A1
chr4:47514521-47517687	chr4	47514521	47517687	+	521	exonic	2	326,195	0,2971	ENST00000273859.7_1	+	47487304	47595503	ATP10D
chr4:48844653-48859382	chr4	48844653	48859382	+	560	exonic	5	53,48,136,170,153	0,5762,7310,9169,14576	ENST00000509122.5_1	+	48833014	48863266	OCIAD1
chr4:53492185-53497311	chr4	53492185	53497311	-	524	exonic	3	229,214,81	0,1931,5045	ENST00000441222.8_3	-	53457125	53525468	USP46
chr4:54249940-54319300	chr4	54249940	54319300	+	1297	exonic	13	103,65,108,131,69,110,108,94,157,27,55,56,214	0,6035,6747,7235,7656,15956,30841,42098,44253,56808,58879,60274,69146	ENST00000358575.9_3	+	54243811	54325835	FIP1L1
chr4:54280782-54310270	chr4	54280782	54310270	+	496	exonic	6	107,94,157,27,55,56	0,11256,13411,25966,28037,29432	ENST00000358575.9_3	+	54243811	54325835	FIP1L1
chr4:54292039-54310270	chr4	54292039	54310270	+	388	exonic	5	93,157,27,55,56	0,2154,14709,16780,18175	ENST00000358575.9_3	+	54243811	54325835	FIP1L1
chr4:56283239-56284331	chr4	56283239	56284331	+	338	exonic	3	175,46,117	0,730,975	ENST00000508561.5_1	+	56283089	56291704	TMEM165
chr4:56342130-56348995	chr4	56342130	56348995	-	390	exonic	4	91,149,60,90	0,2851,3676,6775	ENST00000513440.6_2	-	56294069	56413076	CLOCK
chr4:56342130-56376232	chr4	56342130	56376232	-	793	exonic	7	91,149,60,90,157,92,154	0,2851,3676,6775,10429,13410,33948	ENST00000381322.5_1	-	56300989	56412099	CLOCK
chr4:56759718-56766050	chr4	56759718	56766050	+	612	exonic	3	228,184,200	0,3164,6132	ENST00000381295.7_2	+	56719813	56771252	EXOC1
chr4:57344545-57349436	chr4	57344545	57349436	+	314	exonic	3	124,58,132	0,212,4759	ENST00000342756.10_2	+	57333501	57369847	SRP72
chr4:62812632-62849321	chr4	62812632	62849321	+	816	exonic	4	208,177,210,221	0,1185,32648,36468	ENST00000512091.6_2	+	62066975	62944053	ADGRL3
chr4:68370923-68385220	chr4	68370923	68385220	-	2152	exonic	8	79,147,292,353,168,614,213,286	0,1582,3608,5467,7196,8868,12950,14011	ENST00000506882.5_1	-	68338199	68411201	CENPC
chr4:69184237-69188633	chr4	69184237	69188633	-	389	exonic	5	62,40,37,83,167	0,170,306,1603,4229	ENST00000344157.8_1	-	69176104	69215807	YTHDC1
chr4:72102293-72121116	chr4	72102293	72121116	+	253	exonic	2	73,180	0,18643	ENST00000649996.1_2	+	71928383	72434312	SLC4A4
chr4:72332161-72363409	chr4	72332161	72363409	+	668	exonic	4	133,272,71,192	0,6254,20503,31056	ENST00000649996.1_2	+	71928383	72434312	SLC4A4
chr4:73944359-73958017	chr4	73944359	73958017	-	2080	exonic	3	248,198,1634	0,6606,12024	ENST00000358602.8_1	-	73939092	74124502	ANKRD17
chr4:75937635-75938360	chr4	75937635	75938360	+	725	exonic	1	725	0	ENST00000307428.7_3	+	75858325	75975323	PARM1
chr4:76711303-76711950	chr4	76711303	76711950	+	243	exonic	2	88,155	0,492	ENST00000264904.8_4	+	76649781	76735439	USO1
chr4:77659914-77663079	chr4	77659914	77663079	+	3165	exonic	1	3165	0	ENST00000296043.7_2	+	77356381	77704406	SHROOM3
chr4:78694235-78697546	chr4	78694235	78697546	-	394	exonic	3	85,187,122	0,1448,3189	ENST00000504123.6_3	-	78634540	78740544	CNOT6L
chr4:83275202-83280792	chr4	83275202	83280792	-	913	exonic	7	105,98,147,100,132,162,169	0,1254,2487,2746,3263,4609,5421	ENST00000313899.12_2	-	83273650	83295144	HNRNPD
chr4:83375875-83378191	chr4	83375875	83378191	+	256	exonic	2	132,124	0,2192	ENST00000273920.8_2	+	83351742	83382330	ENOPH1
chr4:83765539-83803093	chr4	83765539	83803093	-	37554	other	1	37554	0	ENST00000505472.5_2	-	83739824	83803090	SEC31A
chr4:83799883-83803090	chr4	83799883	83803090	-	3207	other	1	3207	0	ENST00000510310.1_1	-	83799928	83812414	SEC31A
chr4:83978079-83984399	chr4	83978079	83984399	+	475	exonic	3	153,151,171	0,331,6149	ENST00000509093.5_1	+	83955599	83996942	COPS4
chr4:84337884-84358250	chr4	84337884	84358250	-	1389	exonic	9	134,114,174,99,158,223,105,142,240	0,1361,4831,9262,10831,12792,14932,15394,20126	ENST00000295488.8_2	-	84328498	84376976	HELQ
chr4:85609239-85617976	chr4	85609239	85617976	-	946	exonic	6	179,159,155,148,213,92	0,2419,3544,4798,7883,8645	ENST00000295888.8_1	-	85590762	85887544	WDFY3
chr4:85818064-85853516	chr4	85818064	85853516	-	193	exonic	2	99,94	0,35358	ENST00000295888.8_1	-	85590762	85887544	WDFY3
chr4:88084710-88116842	chr4	88084710	88116842	-	1974	exonic	9	84,202,160,169,112,144,187,549,367	0,319,6520,6888,13198,14918,19644,21692,31765	ENST00000273963.10_2	-	88081254	88141770	KLHL8
chr4:88959403-88987031	chr4	88959403	88987031	+	1514	exonic	9	250,225,229,168,182,121,99,122,118	0,4981,8390,13739,17834,19731,23654,27122,27510	ENST00000237596.7_2	+	88928786	88998929	PKD2
chr4:89583582-89608450	chr4	89583582	89608450	+	1510	exonic	13	124,60,112,190,164,114,24,90,171,144,167,67,83	0,1721,4945,5460,7428,7707,13786,13902,15532,17661,18727,24304,24785	ENST00000402738.6_3	+	89513630	89629690	HERC3
chr4:89912124-89950800	chr4	89912124	89950800	-	705	exonic	4	177,128,210,190	0,17977,29486,38486	ENST00000502459.5_1	-	89689133	90032549	FAM13A
chr4:95185858-95206220	chr4	95185858	95206220	+	1743	exonic	14	199,91,100,60,76,136,138,96,118,128,189,119,183,110	0,6020,8909,10030,10182,11631,12314,13714,13908,14215,15884,16764,18413,20252	ENST00000359052.8_3	+	95128761	95212441	SMARCAD1
chr4:96025559-96046272	chr4	96025559	96046272	+	601	exonic	5	159,103,103,97,139	0,10311,11276,19401,20574	ENST00000515059.5_2	+	95679118	96079599	BMPR1B
chr4:96025559-96052663	chr4	96025559	96052663	+	1092	exonic	7	159,103,103,97,139,193,298	0,10311,11276,19401,20574,25453,26806	ENST00000515059.5_2	+	95679118	96079599	BMPR1B
chr4:99016678-99055610	chr4	99016678	99055610	-	38932	other	1	38932	0	ENST00000295268.4_3	-	98480022	99064627	STPG2
chr4:101982244-102020879	chr4	101982244	102020879	-	771	exonic	7	74,126,95,78,140,146,112	0,2144,19444,22098,32688,37279,38523	ENST00000394854.8_3	-	101944574	102268683	PPP3CA
chr4:103644028-103651893	chr4	103644028	103651893	-	7865	other	1	7865	0	ENST00000646451.1_1	-	103635594	103649763	MANBA
chr4:105439734-105440611	chr4	105439734	105440611	-	877	intronic	1	877	0	ENST00000500179.1_1	+	105412121	105618749	CXXC4-AS1
chr4:106345353-106370560	chr4	106345353	106370560	-	387	exonic	4	126,87,120,54	0,13753,22186,25153	ENST00000341695.10_2	-	106290233	106395219	PPA2
chr4:106359107-106377902	chr4	106359107	106377902	-	414	exonic	6	86,120,54,45,44,65	0,8432,11399,15647,18297,18730	ENST00000509031.5_1	-	106290717	106395171	PPA2
chr4:106638750-106650656	chr4	106638750	106650656	+	999	exonic	4	185,468,252,94	0,1466,8985,11812	ENST00000394730.7_3	+	106629940	106768882	GSTCD
chr4:107037360-107231155	chr4	107037360	107231155	-	193795	other	1	193795	0	ENST00000467183.6_1	-	106967251	107237366	TBCK
chr4:107216251-107230146	chr4	107216251	107230146	-	294	exonic	2	72,222	0,13673	ENST00000273980.9_1	-	106962755	107242652	TBCK
chr4:110384057-110384800	chr4	110384057	110384800	+	743	exonic	1	743	0	ENST00000265175.5_1	+	110354970	110462052	SEC24B
chr4:113481889-113509085	chr4	113481889	113509085	-	1832	exonic	8	262,115,144,140,197,185,139,650	0,1637,2397,20929,23244,24807,25711,26546	ENST00000505019.5_1	-	113460491	113558066	ZGRF1
chr4:113483527-113545032	chr4	113483527	113545032	-	4594	exonic	15	114,144,140,197,185,139,650,151,174,84,51,65,2251,189,60	0,759,19291,21606,23169,24073,24908,27352,41152,43636,47007,50152,55068,57630,61445	ENST00000505019.5_1	-	113460491	113558066	ZGRF1
chr4:114095572-114120265	chr4	114095572	114120265	+	299	exonic	3	101,99,99	0,21951,24594	ENST00000506722.5_2	+	113739264	114304891	ANK2
chr4:114284494-114294605	chr4	114284494	114294605	+	1195	exonic	7	131,144,286,292,93,84,165	0,1700,4227,6175,9194,9751,9946	ENST00000514960.5_2	+	114239740	114304888	ANK2
chr4:114421619-114452455	chr4	114421619	114452455	-	617	exonic	9	48,42,60,38,43,84,123,95,84	0,2472,4512,9174,12864,13366,14605,17099,30752	ENST00000511664.6_4	-	114372187	114682894	CAMK2D
chr4:115540579-115597226	chr4	115540579	115597226	+	56647	other	1	56647	0	ENST00000310836.11_2	+	115519962	115599381	UGT8
chr4:119541569-119549381	chr4	119541569	119549381	+	7812	other	1	7812	0	ENST00000567913.2_1	+	119512927	119554884	AC110079.1
chr4:120166492-120194863	chr4	120166492	120194863	+	2140	exonic	13	92,135,114,83,106,147,150,34,163,153,147,739,77	0,3410,10908,11103,14482,15169,16377,20962,21982,22930,24353,25958,28294	ENST00000509769.5_1	+	120160794	120215793	USP53
chr4:121631464-121732604	chr4	121631464	121732604	-	1035	exonic	9	104,173,86,94,161,94,158,85,80	0,21308,44243,66878,70833,74688,87957,89351,101060	ENST00000505484.5_1	-	121616265	121843836	PRDM5
chr4:125584440-125600060	chr4	125584440	125600060	-	15620	other	1	15620	0	ENST00000504087.6_2	-	125585202	125633887	ANKRD50
chr4:128719742-128725242	chr4	128719742	128725242	+	678	exonic	5	122,100,134,245,77	0,2550,3197,5041,5423	ENST00000296464.9_2	+	128703476	128761888	HSPA4L
chr4:128861008-128865147	chr4	128861008	128865147	-	499	exonic	3	144,114,241	0,2191,3898	ENST00000296468.8_3	-	128838953	128887104	MFSD8
chr4:128904094-128941324	chr4	128904094	128941324	+	715	exonic	8	108,85,101,79,85,28,139,90	0,1399,6781,25980,26167,28733,34423,37140	ENST00000645843.1_2	+	128886460	128961082	ABHD18
chr4:128904094-128942393	chr4	128904094	128942393	+	817	exonic	9	108,85,101,79,85,28,139,90,102	0,1399,6781,25980,26167,28733,34423,37140,38197	ENST00000645843.1_2	+	128886460	128961082	ABHD18
chr4:128930075-128942393	chr4	128930075	128942393	+	522	exonic	6	78,85,28,139,90,102	0,186,2752,8442,11159,12216	ENST00000645843.1_2	+	128886460	128961082	ABHD18
chr4:129042981-129083472	chr4	129042981	129083472	+	486	exonic	2	362,124	0,40367	ENST00000326639.11_4	+	128982466	129133143	LARP1B
chr4:129809834-129880932	chr4	129809834	129880932	-	1324	exonic	10	95,79,197,193,146,75,190,72,99,178	0,2379,47975,54316,57327,59816,63663,64089,68346,70920	ENST00000502495.1_1	-	129805544	129918440	SCLT1
chr4:129878181-129920949	chr4	129878181	129920949	-	719	exonic	7	98,178,92,91,71,66,123	0,2573,8200,13351,35140,40847,42645	ENST00000651532.1_1	-	129792003	130014755	SCLT1
chr4:139135739-139157605	chr4	139135739	139157605	-	513	exonic	5	44,100,126,116,127	0,4680,8613,17681,21739	ENST00000280612.9_2	-	139085250	139163503	SLC7A11
chr4:140046318-140089196	chr4	140046318	140089196	-	42878	other	1	42878	0	ENST00000394235.6_2	-	139978373	140098372	ELF2
chr4:141456887-141499626	chr4	141456887	141499626	+	42739	other	1	42739	0	ENST00000323570.8_2	+	141445321	141474924	ELMOD2
chr4:143324091-143383879	chr4	143324091	143383879	-	561	exonic	5	116,119,45,217,64	0,2267,26234,28230,59724	ENST00000513000.5_2	-	142944312	143767443	INPP4B
chr4:144336630-144390430	chr4	144336630	144390430	+	2190	exonic	10	294,226,602,86,304,90,94,124,123,247	0,18013,22521,24324,24601,42202,43907,44886,50625,53553	ENST00000262995.8_1	+	144257914	144395721	GAB1
chr4:146767108-146791630	chr4	146767108	146791630	-	531	exonic	3	57,240,234	0,3365,24288	ENST00000508784.6_2	-	146678778	146859975	ZNF827
chr4:146791397-146813567	chr4	146791397	146813567	-	887	exonic	3	233,481,173	0,15432,21997	ENST00000508784.6_2	-	146678778	146859975	ZNF827
chr4:146823318-146824367	chr4	146823318	146824367	-	1049	exonic	1	1049	0	ENST00000508784.6_2	-	146678778	146859975	ZNF827
chr4:148775827-148803083	chr4	148775827	148803083	+	27256	other	1	27256	0	ENST00000336498.7_1	+	148653213	148993931	ARHGAP10
chr4:148785997-148803083	chr4	148785997	148803083	+	547	exonic	5	110,105,130,107,95	0,1865,10174,14385,16991	ENST00000336498.7_1	+	148653213	148993931	ARHGAP10
chr4:151223777-151247050	chr4	151223777	151247050	-	654	exonic	5	167,156,63,178,90	0,7603,12935,18565,23183	ENST00000357115.8_3	-	151185810	151936879	LRBA
