seqnames	start	end	width	strand	CLR	lfc	pval	fdr	ENSEMBL	geneName
chr14	91947920	91952074	4155	-	0.464	-1.17192469871724	0.00738201200431638	0.0136467835660111	ENSG00000100796	PPP4R3A
chr5	154330381	154346797	16417	+	0.519	-1.32002110271554	0.0075126826015557	0.0138754648049141	ENSG00000082515	MRPL22
chr5	137342679	137356886	14208	-	0.15	-1.08027832116679	0.0075884955893538	0.0140024974220606	ENSG00000031003	FAM13B
chr2	36668401	36669878	1478	+	0.276	-1.31059468944257	0.00778463196112788	0.0143511131801904	ENSG00000150938	CRIM1
chr1	179972309	179975702	3394	+	0.164	1.35839229560689	0.00783829071846792	0.0144366668089451	ENSG00000135837	CEP350
chr6	13579683	13584457	4775	+	0.238	-1.48356045539353	0.00797731675994084	0.0146791475684309	ENSG00000124523	SIRT5
chr2	227729320	227779067	49748	+	0.735	-0.862909888178685	0.00799302722954086	0.0146944757285465	ENSG00000144468	RHBDD1
chr9	86395297	86421475	26179	-	0.489	-1.45356116705326	0.00802205556877186	0.0147293976455652	ENSG00000165113	GKAP1
chr16	58593708	58594266	559	-	0.205	1.54555716594308	0.00802681890780425	0.0147293976455652	ENSG00000125107	CNOT1
chr6	54013854	54095715	81862	+	0.864	-2.01999296616971	0.00804442245127294	0.0147481078273337	ENSG00000146147	MLIP
chr8	28570974	28575724	4751	+	0.13	-1.38648769404083	0.00808610378073952	0.0148108855818329	ENSG00000012232	EXTL3
chr5	38496484	38530768	34285	-	0.101	-1.1818863092322	0.00822576278798866	0.0150528434842697	ENSG00000113594	LIFR
chr2	159992705	160007067	14363	+	0.16	1.42346329970724	0.00829377430719635	0.0151633651475004	ENSG00000115183	TANC1
chr3	107429299	107435696	6398	+	0.295	-1.05405634037607	0.008416386591253	0.0153686795390925	ENSG00000114439	BBX
chr12	100676721	100691953	15233	+	0.516	1.07717350468256	0.00842505113329547	0.0153686795390925	ENSG00000136021	SCYL2
chr3	185316200	185331196	14997	+	0.203	-1.46470978424686	0.00842923056589102	0.0153686795390925	ENSG00000163904	SENP2
chr17	35797839	35804870	7032	+	0.291	-1.22398204887705	0.00855201136590491	0.015578275049878	ENSG00000276234	TADA2A
chr9	123924134	123928458	4325	+	0.4	1.46953787193414	0.00867253493957561	0.0157833794010009	ENSG00000119397	CNTRL
chr9	88233898	88248289	14392	-	0.292	-1.21321053715544	0.00885752314094417	0.016105322898283	ENSG00000135049	AGTPBP1
chr6	136709531	136710655	1125	-	0.425	-1.56065908097573	0.00895555128683471	0.0162687067628539	ENSG00000135525	MAP7
chr1	104108057	104118162	10106	+	0.739	-1.17200373641342	0.00897000902552827	0.0162801166543544	ENSG00000240038	AMY2B
chr9	87356807	87367000	10194	+	0.027	1.41972519348764	0.0090592966285856	0.0164271945241475	ENSG00000148053	NTRK2
chr19	20727425	20728782	1358	-	0.575	-1.39419128850365	0.00913753554415332	0.0165539884152951	ENSG00000237440	ZNF737
chr19	21216262	21216990	729	+	0.481	1.01773559806775	0.00924082944714859	0.0167259012993389	ENSG00000118620	ZNF430
chr4	151656410	151729550	73141	-	0.344	-1.15087291660572	0.00928680991459272	0.0167819118870702	ENSG00000198589	LRBA
chr5	78936674	78964851	28178	+	0.222	-1.04021819207571	0.00928863229510364	0.0167819118870702	ENSG00000164329	TENT2
chr20	45891032	45905539	14508	-	0.204	-1.06073402126829	0.00963713621461296	0.0173862741797527	ENSG00000101040	ZMYND8
chr7	104925456	104937980	12525	-	0.667	-1.47152942629876	0.00964060607455903	0.0173862741797527	ENSG00000135250	SRPK2
chr20	32207323	32211102	3780	+	0.471	0.999714683181909	0.00984407542930711	0.0177371531038466	ENSG00000078699	CBFA2T2
chr14	89192885	89212627	19743	-	0.219	-1.68923389484982	0.00987048933925214	0.0177686657092685	ENSG00000165521	EML5
chr12	1480999	1553916	72918	+	0.097	-1.49584167708312	0.009975978243595	0.0179328195575957	ENSG00000082805	ERC1
chr2	116066815	116101488	34674	+	0.071	-1.3459910052995	0.0099796906428006	0.0179328195575957	ENSG00000175497	DPP10
chr4	128842679	128861152	18474	-	0.471	-1.26728188424451	0.0103727895661331	0.0186223841534455	ENSG00000164073	MFSD8
chr15	85657104	85664245	7142	+	0.275	-0.924458218424659	0.01041963375593	0.0186840692879123	ENSG00000073417	PDE8A
chr16	84773915	84779279	5365	+	0.453	-1.33546822198255	0.0104259171164593	0.0186840692879123	ENSG00000103194	USP10
chr17	49340635	49365564	24930	+	0.314	-1.26980646228736	0.0104973754366583	0.018795210876247	ENSG00000011260	UTP18
chr11	36248635	36248980	346	+	0.808	0.803558121107222	0.0106381693694593	0.0190301843796887	ENSG00000179241	LDLRAD3
chr10	21234267	21250708	16442	-	0.115	-1.18789618806014	0.0106523834707722	0.0190385058261288	ENSG00000078114	NEBL
chr14	101403740	101417831	14092	+	0.267	-1.60880173558245	0.0106796633762433	0.0190701433023322	ENSG00000225746	
chr15	63998979	64008672	9694	-	0.103	-1.1755098347239	0.010756454247111	0.0191900541272383	ENSG00000103657	HERC1
chrX	14861782	14877456	15675	-	0.667	-1.27603876792066	0.0108381861605247	0.0193185574266827	ENSG00000181544	FANCB
chr4	151023630	151023964	335	+	0.132	1.28618687953917	0.0108536540322529	0.0193288239518922	ENSG00000170390	DCLK2
chr2	32339707	32341281	1575	+	0.143	-1.11282968705951	0.0109214094801334	0.0194321056970023	ENSG00000021574	SPAST
chr2	44436349	44445676	9328	+	0.116	-1.03912184919438	0.0110122326238943	0.0195762099590836	ENSG00000285542	
chr12	70193989	70195501	1513	+	0.323	1.09055704347926	0.0110316959210433	0.0195933154137353	ENSG00000127328	RAB3IP
chr5	90059122	90074914	15793	+	0.188	-1.35034629409553	0.0112082209159685	0.0198890978999049	ENSG00000164199	ADGRV1
chr7	140476712	140508795	32084	-	0.571	-0.915840963531576	0.0113435057997592	0.0201112377981483	ENSG00000157764	BRAF
chr15	59204762	59209198	4437	-	0.675	-0.687457251191079	0.0113637915504968	0.020129278449323	ENSG00000137776	SLTM
chr15	30053342	30092905	39564	-	0.144	-1.31580964611464	0.0113835582970098	0.0201463685060858	ENSG00000104067	TJP1
chr1	219366424	219414650	48227	+	0.54	-0.837489432729611	0.0114312218014101	0.0202043494389576	n/a	
chr6	168271063	168290006	18944	+	0.111	-1.32873140603652	0.0114430343806967	0.0202043494389576	ENSG00000130396	AFDN
chr10	103432672	103436193	3522	-	0.368	-1.25826155350847	0.0114467635194094	0.0202043494389576	ENSG00000107829	FBXW4
chr2	109388157	109389502	1346	+	0.128	1.34866048336828	0.0115122090724609	0.0203018673722494	ENSG00000153201	RANBP2
chr8	51351103	51363289	12187	+	0.361	-1.33085335106274	0.0115461001637499	0.0203436154212619	ENSG00000147481	SNTG1
chr8	87540764	87544808	4045	+	0.326	-1.48533594231829	0.0117617000505343	0.0207051678166346	ENSG00000085719	CPNE3
chrY	2821950	2829687	7738	+	0.731	-1.19595269177886	0.0119008900044141	0.0209302678879957	ENSG00000067646	ZFY
chr9	79244108	79259828	15721	-	0.078	-1.45749647269761	0.0119168176292769	0.0209302678879957	ENSG00000106772	PRUNE2
chr22	46189425	46202902	13478	+	0.085	1.44880334228479	0.011921106873424	0.0209302678879957	ENSG00000130638	ATXN10
chr6	146209156	146216113	6958	-	0.255	-1.28410090128892	0.0120379736000238	0.0211168329847114	ENSG00000146414	SHPRH
chr18	39607407	39629569	22163	+	0.33	-0.869919659249525	0.0120605733037747	0.0211378533871615	ENSG00000078142	PIK3C3
chr2	168986051	168997268	11218	-	0.106	-0.961633159267653	0.0121025959598075	0.0211928483341924	ENSG00000198648	STK39
chr1	240370099	240421332	51234	+	0.109	1.30503449629479	0.0122826595091193	0.0214892575418774	ENSG00000155816	FMN2
chr2	169018297	169038600	20304	-	0.21	-0.774822681183506	0.0123493423074486	0.0215869539369009	ENSG00000198648	STK39
chr1	44750507	44804994	54488	-	0.175	-1.08313941183449	0.0124041225734358	0.0216636912664129	ENSG00000117419	ERI3
chr15	67524152	67529158	5007	-	0.457	-1.19298215805241	0.012446248665243	0.0217182130521462	ENSG00000103591	AAGAB
chr1	144994591	145021167	26577	-	0.162	-1.33202539902387	0.0124722531337708	0.0217445323899629	ENSG00000275131	
chr7	14647059	14712652	65594	-	0.052	-1.32038829041418	0.012659230761349	0.0220512059893664	ENSG00000136267	DGKB
chr9	86293356	86301070	7715	-	0.325	-0.808321049869859	0.0128295717198685	0.0223283892432326	ENSG00000135018	UBQLN1
chr5	109049221	109091157	41937	+	0.25	-1.14997658393482	0.0131101482746414	0.02278043435182	ENSG00000112893	MAN2A1
chr2	106739426	106782539	43114	-	0.444	-1.33867028308832	0.0131121937554926	0.02278043435182	ENSG00000115652	UXS1
chr13	61013822	61041513	27692	+	0.732	-0.867104829918567	0.0132842212391038	0.0230591843827861	ENSG00000083544	TDRD3
chr14	39648295	39648666	372	+	0.313	0.756527424551302	0.0134267452781645	0.0232862803561198	ENSG00000100941	PNN
chr1	35846860	35854683	7824	+	0.138	-1.00309667782156	0.0134730542320106	0.0233379635995672	ENSG00000146463	ZMYM4
chr9	14120439	14179779	59341	-	0.237	1.17307798772917	0.0134802943536548	0.0233379635995672	ENSG00000147862	NFIB
chr2	36623757	36669878	46122	+	0.182	-1.0391035983812	0.0134917107499256	0.0233379635995672	ENSG00000150938	CRIM1
chr1	21083659	21103243	19585	-	0.121	-1.00294293549087	0.0135938783656543	0.0234942810989737	ENSG00000127483	HP1BP3
chr8	28827560	28876430	48871	+	0.273	-1.35861232980505	0.0136580947847928	0.0235847933360993	ENSG00000147421	HMBOX1
chr9	87317074	87342874	25801	+	0.021	-1.2516187917801	0.0139548481202947	0.024076345413784	ENSG00000148053	NTRK2
chr21	38792601	38845182	52582	+	0.049	1.24596396773115	0.0139868422556608	0.0241106518883295	ENSG00000157540	DYRK1A
chr2	136467003	136467801	799	+	0.29	-1.17809378768643	0.0140895291090576	0.0242666543738181	ENSG00000048991	R3HDM1
chr22	24698163	24765288	67126	+	0.125	-1.37374039739599	0.0141572299949467	0.0243621822989965	ENSG00000258555	SPECC1L-ADORA2A
chr7	30590252	30614497	24246	-	0.25	1.35905830852802	0.0141969948244595	0.0244095135539714	ENSG00000196295	
chr22	46085592	46098727	13136	+	0.04	-1.26637260756783	0.0142580121858288	0.0244932720120666	ENSG00000130638	ATXN10
chr6	111975227	111976759	1533	-	0.9	-1.50833075297241	0.0143831488751206	0.0246869391468664	n/a	
chr5	70798426	70808255	9830	+	0.27	-1.15985797348178	0.0146824096238164	0.0251788781748652	ENSG00000145734	BDP1
chr6	76368978	76388643	19666	+	0.05	-1.10841339260739	0.0147434547521211	0.025261805861853	ENSG00000112701	SENP6
chr7	90355881	90419967	64087	+	0.031	1.64082430516358	0.0147866707912771	0.0253140683967607	ENSG00000058091	CDK14
chr11	85685751	85742653	56903	-	0.189	-0.935846750177554	0.0153802322160827	0.0263075965139352	ENSG00000073921	PICALM
chr4	88116476	88116842	367	-	0.535	0.730942380312707	0.0154710084502663	0.0264401526390389	ENSG00000145332	KLHL8
chr9	5954016	5988545	34530	-	0.185	-1.57337422558243	0.0155305072516466	0.0265190737032833	ENSG00000183354	KIAA2026
chr3	47651556	47719801	68246	-	0.256	-1.17761970198903	0.0156640603780937	0.0267242024102696	ENSG00000173473	SMARCC1
chr14	40124049	40125012	964	+	0.649	-1.51067915751743	0.0158605102752599	0.0270361951695568	ENSG00000258526	
chr4	103225474	103236987	11514	-	0.24	1.64099672968908	0.0161749053490563	0.0275485342600265	ENSG00000138821	SLC39A8
chr5	170818309	170819982	1674	+	0.667	-1.21254650100404	0.0162058401423444	0.0275611186662022	ENSG00000181163	NPM1
chr11	18312989	18313566	578	-	0.44	-1.16342280951404	0.0162099798885599	0.0275611186662022	ENSG00000110756	HPS5
chr14	101403740	101415933	12194	+	0.098	-1.14469331463176	0.0165237621107675	0.0280706573059199	ENSG00000225746	
chr7	158580695	158591763	11069	-	0.338	-0.748545572035205	0.0166563108922575	0.0282717092808906	ENSG00000117868	ESYT2
chr16	47531310	47644831	113522	+	0.298	-1.10435452047319	0.0168164776649399	0.028519256414732	ENSG00000102893	PHKB
chr3	172363413	172365904	2492	-	0.165	-1.46460800662183	0.0168618924143655	0.0285719385506397	ENSG00000144959	NCEH1
chr4	129857810	129925031	67222	-	0.522	-1.16504701506121	0.0169078366816451	0.0286254275792138	ENSG00000151466	SCLT1
chr3	16327849	16345099	17251	+	0.125	-1.04687030865499	0.0170175590439233	0.0287867120275711	ENSG00000154814	OXNAD1
chrX	37245852	37285253	39402	+	0.37	-0.987165477553832	0.0170715027460322	0.0288534481896011	ENSG00000130962	PRRG1
chr17	11984673	12016677	32005	+	0.145	-1.13013920591712	0.0171179775146154	0.0289074582117043	ENSG00000065559	MAP2K4
chr7	103828699	103844682	15984	-	0.364	-1.20193111300509	0.0172263043908968	0.0290657390188775	ENSG00000164815	ORC5
chr4	166141086	166184511	43426	+	0.426	-1.31516553176658	0.0176888685646067	0.0298209460729314	ENSG00000109466	KLHL2
chr3	63898264	63898901	638	+	0.37	-1.33311753619248	0.017869940236722	0.0301007199757306	ENSG00000163635	ATXN7
chr5	68470704	68471364	661	+	0.462	1.28883845523348	0.0178862326854583	0.0301026959228634	ENSG00000134057	CCNB1
chr19	53883975	53888280	4306	+	0.903	-1.58016360117161	0.0179504907985191	0.0301663640166769	ENSG00000203326	ZNF525
chrX	133607389	133627620	20232	+	0.088	-1.06316105615672	0.0179543653238383	0.0301663640166769	ENSG00000165704	HPRT1
chr2	190593386	190609514	16129	+	0.947	-0.82405897656882	0.0180172406971592	0.0302464807993626	ENSG00000151687	ANKAR
chr6	170852689	170858201	5513	-	0.144	-1.22222760949667	0.0181559100128765	0.030453594638279	ENSG00000008018	PSMB1
chr17	40650942	40653322	2381	+	0.054	-0.800538525129497	0.0182175601518547	0.0305312813656084	ENSG00000033627	ATP6V0A1
chr10	31661947	31750166	88220	+	0.175	1.26209146569279	0.0182548638333595	0.0305680688748686	ENSG00000148516	ZEB1
chr2	124979282	124999970	20689	+	0.167	-1.39868963993756	0.0183374401397004	0.0306805406034819	ENSG00000155052	CNTNAP5
chr2	191523884	191537878	13995	+	0.762	-0.861055667253466	0.0185666214529123	0.0310379037050784	ENSG00000138386	NAB1
chr5	60768508	60790237	21730	+	0.15	1.26426319445133	0.0188057058383512	0.0314112083256352	ENSG00000130449	ZSWIM6
chr6	155095123	155154543	59421	+	0.465	-0.874962888071159	0.0189098363407565	0.0315549907050773	ENSG00000213079	SCAF8
chr6	16326625	16328701	2077	-	0.395	-0.765869044653029	0.0189234851340343	0.0315549907050773	ENSG00000124788	ATXN1
chr7	81598203	81611943	13741	-	0.206	-1.18304625270365	0.019307214529237	0.0321679197721431	ENSG00000153956	CACNA2D1
chr11	77330651	77336863	6213	-	0.531	-0.710819513835723	0.0196542922308461	0.032718809223758	ENSG00000074201	CLNS1A
chr1	741179	745550	4372	-	0.8	1.74150316990366	0.01970909876727	0.032782636295434	ENSG00000230092	
chr20	34302107	34313077	10971	-	0.717	-0.770637240388718	0.0197369541419341	0.0328015656899757	ENSG00000131051	RBM39
chr1	243846499	244006584	160086	-	0.024	-1.11226501474818	0.0199121807971219	0.0330651809566887	ENSG00000117020	AKT3
chr2	120830754	120836157	5404	+	0.462	-1.27524521809913	0.0201378954682581	0.0334121248977516	ENSG00000115109	EPB41L5
chr18	74561482	74563895	2414	+	0.364	-0.931531120486006	0.0202544117807701	0.0335774636598778	ENSG00000130856	ZNF236
chr1	231090079	231097049	6971	-	0.15	1.32850118424418	0.0205450346752366	0.0340224321669331	ENSG00000143643	TTC13
chr2	64083440	64085070	1631	+	0.064	1.09293054100094	0.0205569994459169	0.0340224321669331	ENSG00000169764	UGP2
chr18	51804073	51813781	9709	+	0.431	-0.861766677205749	0.0206126947379577	0.0340862751023869	ENSG00000101751	POLI
chr10	65369947	65379560	9614	+	0.119	-1.67372240075025	0.0206990334146213	0.0342006435921253	ENSG00000165476	REEP3
chr2	32703703	32725176	21474	+	0.136	-1.13944694013883	0.0207412572458428	0.0342210036485716	ENSG00000115760	BIRC6
chr13	41892942	41910892	17951	+	0.278	-1.32382690983841	0.0207457314936343	0.0342210036485716	ENSG00000172766	NAA16
chr22	32664275	32669494	5220	+	0.667	-1.10969936765613	0.0207865846316437	0.0342600082794724	ENSG00000242082	SLC5A4-AS1
chr17	45206759	45249430	42672	-	0.304	-0.998831859379674	0.0208725850998176	0.0343732977119411	ENSG00000004897	CDC27
chr8	141828376	141900868	72493	-	0.311	-0.902252139103639	0.0210440790525224	0.0346270755318778	ENSG00000169398	PTK2
chr15	64791492	64792365	874	+	0.876	-0.690015619924795	0.02106598136468	0.0346344912444904	ENSG00000180357	ZNF609
chr20	60714131	60716000	1870	-	0.182	-0.739588445305605	0.0212233629755685	0.034864451884783	ENSG00000101182	PSMA7
chr13	47297356	47308133	10778	+	0.296	-1.21666514859816	0.0212536346948483	0.0348853970959959	ENSG00000136141	LRCH1
chr3	169840379	169847340	6962	-	0.19	1.5534160430531	0.021315864155417	0.0349587195497818	ENSG00000173889	PHC3
chr9	19286767	19305525	18759	+	0.203	-1.1343198496904	0.0213523961521058	0.0349898113076894	ENSG00000137145	DENND4C
chr1	147120048	147131890	11843	-	0.833	-1.20775029878719	0.0214934940479973	0.0351717197583431	ENSG00000162836	ACP6
chr7	27934839	28031600	96762	-	0.25	-1.1105204674236	0.0214987357839797	0.0351717197583431	ENSG00000153814	JAZF1
chr20	23370583	23383709	13127	-	0.027	-1.20587180439613	0.0216886643547341	0.035453309302361	ENSG00000125814	NAPB
chr8	61707545	61714152	6608	+	0.667	-1.20573064356731	0.0217196094200615	0.0354747681339972	ENSG00000171316	CHD7
chr12	120592774	120593523	750	-	0.658	-0.758179836043069	0.0219074832077602	0.0357522943169266	ENSG00000089154	GCN1
chr22	21288067	21288532	466	+	0.497	-0.874699348492473	0.021943645488383	0.035781980481057	ENSG00000099942	CRKL
chr3	138289160	138290198	1039	-	0.213	1.25565713505685	0.0220424485356593	0.0359136784243025	ENSG00000114107	CEP70
chr14	39782544	39796226	13683	+	0.4	-1.14876940418578	0.0220780701063992	0.035942303828161	ENSG00000150527	MIA2
chr9	33971649	33973235	1587	-	0.606	0.774002232652905	0.0221145782599755	0.0359723246042576	ENSG00000137073	UBAP2
chr2	168994598	169038600	44003	-	0.084	-1.10669639739509	0.0223117617982636	0.0362634430533411	ENSG00000198648	STK39
chr8	48612965	48614577	1613	+	0.143	-1.46079591807092	0.022587709468018	0.0366819980023033	ENSG00000164808	SPIDR
chr7	91842509	91855996	13488	-	0.3	-0.89631795269372	0.0229248952511735	0.0371992391565496	ENSG00000285953	
chr1	154207067	154207767	701	+	0.06	1.29758918211523	0.0232809293421257	0.0377461973291305	ENSG00000143569	UBAP2L
chr3	56694759	56707753	12995	-	0.532	-0.903496693103859	0.0238314032895804	0.0386072611469118	ENSG00000163946	TASOR
chr6	83667031	83754378	87348	-	0.667	-1.05525924386259	0.0241917933380261	0.0391592362081382	ENSG00000118420	UBE3D
chr8	120800578	120810086	9509	-	0.203	-1.07535048886239	0.0243124816743814	0.0393226247064934	ENSG00000064313	TAF2
chr2	197777606	197787849	10244	-	0.211	1.35423107397142	0.0243569082644828	0.039362503534566	ENSG00000197121	PGAP1
chr20	39896103	39897723	1621	-	0.5	1.12211777153554	0.0245467603083912	0.0396371449910842	ENSG00000174306	ZHX3
chr22	46085592	46114373	28782	+	0.152	-0.965812464601167	0.0246196727550989	0.0397226648747179	ENSG00000130638	ATXN10
chr2	200245087	200298237	53151	-	0.242	-1.03947309375278	0.0246435369502891	0.0397289733344336	ENSG00000119042	SATB2
chr4	153332455	153333681	1227	-	0.923	-0.534720077646729	0.0247804985705244	0.0399174536034904	ENSG00000109670	FBXW7
chr9	88284400	88327481	43082	-	0.135	-0.995501872880025	0.0248649223295559	0.0400168488420653	ENSG00000135049	AGTPBP1
chr4	151719233	151738409	19177	-	0.304	-0.866600156658414	0.0248932228176732	0.0400168488420653	ENSG00000198589	LRBA
chrX	90669903	90673870	3968	-	0.6	-1.21137592477876	0.0249024991036258	0.0400168488420653	ENSG00000234161	PABPC5-AS1
chr2	230701564	230744844	43281	-	0.268	-1.21548979359386	0.0255730568845083	0.0410612550460129	ENSG00000153827	TRIP12
chr9	14639894	14680160	40267	-	0.479	-0.972468878316626	0.0257932480327698	0.041344177051715	ENSG00000175893	ZDHHC21
chr4	128995615	129003460	7846	+	0.227	-1.26573456887776	0.0258066701741755	0.041344177051715	ENSG00000138709	LARP1B
chr22	24698163	24709434	11272	+	0.179	-0.890076432674738	0.0258115580488608	0.041344177051715	ENSG00000258555	SPECC1L-ADORA2A
chr18	9195549	9221997	26449	+	0.222	-1.0256384537572	0.0258539670996793	0.0413788171185381	ENSG00000101745	ANKRD12
chr9	113734353	113735838	1486	-	0.297	1.0627267407817	0.0261468992827393	0.0418140373268546	ENSG00000198121	LPAR1
chr6	116966877	116982009	15133	-	0.364	-1.23770652071677	0.026237965537033	0.0419259946903954	ENSG00000153975	ZUP1
chr12	89853415	89866052	12638	-	0.4	-1.35773299890334	0.0262845601266679	0.0419667676120254	ENSG00000139323	POC1B
chr10	126370176	126370948	773	-	0.14	-1.08078908932814	0.0265704438119784	0.0423625575035684	ENSG00000189319	FAM53B
chr1	10407819	10408791	973	+	0.117	-1.154302916284	0.0265801932665081	0.0423625575035684	ENSG00000054523	KIF1B
chr1	233270759	233372726	101968	-	0.195	-1.07991397454901	0.0265962817074136	0.0423625575035684	ENSG00000135749	PCNX2
chr5	38991051	39003724	12674	-	0.225	-0.979877866412838	0.0272155486270669	0.0433142744336453	ENSG00000164327	RICTOR
chr16	88061089	88071617	10529	+	0.455	-1.15645838692224	0.0272650831143268	0.0433584508631187	ENSG00000172530	BANP
chr17	45214518	45249430	34913	-	0.387	-1.64829927174882	0.0277201224858446	0.0440468985389598	ENSG00000004897	CDC27
chr17	46189393	46190763	1371	+	0.333	1.37252684942193	0.027930371655247	0.0443455900842079	ENSG00000002919	SNX11
chr10	123298106	123325218	27113	-	0.357	-1.17222936284348	0.0282553615007528	0.0448258364525887	ENSG00000066468	FGFR2
chr14	102661275	102676199	14925	+	0.478	-1.18699810752028	0.0283203144079812	0.0448931098616963	ENSG00000140153	WDR20
chr17	58342773	58372162	29390	-	0.065	-1.14257596998947	0.0289071392164056	0.0457868847890721	ENSG00000170832	USP32
chr19	52380535	52384130	3596	-	0.327	-1.52837022976496	0.0292335029895671	0.0462670146679078	ENSG00000161551	ZNF577
chr6	13228048	13230425	2378	+	0.09	-1.32165774504676	0.0294939973607737	0.0466422150478955	ENSG00000112137	PHACTR1
chr5	74130251	74137504	7254	-	0.386	-1.07419927359315	0.0297387116036845	0.0469806395531085	ENSG00000198780	FAM169A
chr13	30801549	30815223	13675	-	0.085	-0.808451540789381	0.0297551916004369	0.0469806395531085	ENSG00000102781	KATNAL1
chr5	74109665	74137504	27840	-	0.233	-0.885359161921307	0.0301325872001234	0.047538812294331	ENSG00000198780	FAM169A
chr15	41988273	41991357	3085	+	0.569	-0.861600411381649	0.030655516834821	0.0483255217879087	ENSG00000174197	MGA
chr1	52959283	52975384	16102	-	0.505	-0.885294146577531	0.0307294518484095	0.0484037489162843	ENSG00000134744	TUT4
chr12	46633462	46637097	3636	-	0.221	-0.969246760473124	0.0310457254333199	0.0488301494675444	ENSG00000111371	SLC38A1
chr13	41890982	41910892	19911	+	0.364	-1.12254516996518	0.0310613746256042	0.0488301494675444	ENSG00000172766	NAA16
chr5	109049221	109065214	15994	+	0.443	-0.775328868545151	0.0310737314793465	0.0488301494675444	ENSG00000112893	MAN2A1
chr3	107429299	107451870	22572	+	0.438	-0.803994485682463	0.0316736130912431	0.0497335675588841	ENSG00000114439	BBX
chr9	134381501	134381840	340	+	0.25	0.932801337324359	0.0317421685284025	0.0498019365957835	ENSG00000130714	POMT1
chr2	171884849	171902872	18024	-	0.2	1.46843787622794	0.0318368165169694	0.0499111036892017	ENSG00000198586	TLK1
