seqnames	start	end	width	strand	CLR	lfc	pval	fdr	ENSEMBL	geneName
chr19	45781181	45783992	2812	+	0.143	-1.094065361489	0.012551287749417	0.0230590725905108	ENSG00000007047	MARK4
chr22	32664275	32669494	5220	+	0.769	-1.18054584456423	0.0126269482041993	0.0231766350587245	ENSG00000242082	SLC5A4-AS1
chr4	54249940	54319300	69361	+	0.05	-1.19582780112821	0.0126636430338618	0.0232225254526773	ENSG00000145216	FIP1L1
chr6	146209156	146216113	6958	-	0.324	-1.1589456835378	0.012802107270825	0.0234547832471018	ENSG00000146414	SHPRH
chr1	8716032	8716500	469	-	0.5	-0.777992632111223	0.0128938396135566	0.0236010741682244	ENSG00000142599	RERE
chr1	21083659	21103243	19585	-	0.121	-1.06206676310066	0.01312873305577	0.0240088985716015	ENSG00000127483	HP1BP3
chr17	45206759	45249430	42672	-	0.304	-1.02795967236087	0.0133064856684581	0.0243115736316078	ENSG00000004897	CDC27
chr9	14639894	14680160	40267	-	0.479	-1.01835895980455	0.0133331052056064	0.0243378188771455	ENSG00000175893	ZDHHC21
chr9	129102787	129157976	55190	+	0.358	-0.986758364116494	0.0135186979920186	0.0246395644471896	ENSG00000196814	MVB12B
chr2	227729320	227779067	49748	+	0.735	-0.818246226929263	0.0135232252001192	0.0246395644471896	ENSG00000144468	RHBDD1
chrX	53641495	53642796	1302	-	0.081	0.984990288461105	0.0138126608949539	0.0251438538381105	ENSG00000086758	HUWE1
chr6	13228048	13230425	2378	+	0.052	-1.44232226149185	0.0138425387434186	0.0251751666157778	ENSG00000112137	PHACTR1
chr20	45891032	45905539	14508	-	0.204	-0.949698620588115	0.0139647189064117	0.0253741370065266	ENSG00000101040	ZMYND8
chr9	14120439	14179779	59341	-	0.237	1.1283225699914	0.0141223698822015	0.0256371358190606	ENSG00000147862	NFIB
chr18	59157635	59174793	17159	+	0.244	-1.26758281480359	0.0141394753492029	0.025644747071705	ENSG00000101542	CDH20
chr11	85685751	85742653	56903	-	0.189	-0.886988290344421	0.0142008124239439	0.0257094120240001	ENSG00000073921	PICALM
chr9	88233898	88248289	14392	-	0.292	-1.14072497281296	0.0142010196325922	0.0257094120240001	ENSG00000135049	AGTPBP1
chr1	78177432	78181553	4122	-	0.11	-0.87488142925769	0.0143835902630468	0.0259924350701118	ENSG00000077254	USP33
chr1	233270759	233372726	101968	-	0.195	-1.19994094159416	0.0143871291600378	0.0259924350701118	ENSG00000135749	PCNX2
chr17	11984673	12016677	32005	+	0.145	-1.14360322141166	0.0143966155977457	0.0259924350701118	ENSG00000065559	MAP2K4
chr13	78293667	78320990	27324	+	0.053	-1.22230984454206	0.014539678350902	0.0262112175630049	ENSG00000139737	SLAIN1
chr12	46633462	46637097	3636	-	0.126	-1.11615965847903	0.0145548425356239	0.0262112175630049	ENSG00000111371	SLC38A1
chr5	67522118	67522837	720	+	0.135	-1.03935585496362	0.0145573882034212	0.0262112175630049	ENSG00000145675	PIK3R1
chr18	9195549	9221997	26449	+	0.141	-1.04499856353601	0.0145985357518287	0.0262614963796484	ENSG00000101745	ANKRD12
chr10	117154169	117228839	74671	+	0.016	-1.33394092726823	0.014611954281417	0.0262618472424381	ENSG00000107518	ATRNL1
chr13	41890982	41910892	19911	+	0.364	-1.23445137375675	0.0146464739138196	0.0262923214168976	ENSG00000172766	NAA16
chr10	65369947	65379560	9614	+	0.119	-1.69411294867973	0.0146553876175758	0.0262923214168976	ENSG00000165476	REEP3
chr8	28570974	28575724	4751	+	0.13	-1.19582519609656	0.01469571101503	0.0263408682995032	ENSG00000012232	EXTL3
chr5	68470704	68471364	661	+	0.462	1.26807444177866	0.0147988423619918	0.0265018042659295	ENSG00000134057	CCNB1
chr19	20727425	20728782	1358	-	0.575	-1.21511767461996	0.0152079825987795	0.0272099580551136	ENSG00000237440	ZNF737
chr4	166141086	166184511	43426	+	0.426	-1.26402499159866	0.0152306907296753	0.0272260592161432	ENSG00000109466	KLHL2
chr22	21288067	21288532	466	+	0.497	-0.932439221722691	0.0155158112210191	0.0277107923425754	ENSG00000099942	CRKL
chr12	110922883	110925748	2866	+	0.217	-1.07781493337769	0.0156506666131978	0.0279265264095335	ENSG00000204856	FAM216A
chr15	59204762	59209198	4437	-	0.675	-0.628829431872109	0.0156836784526993	0.027947280432777	ENSG00000137776	SLTM
chr12	89853415	89866052	12638	-	0.4	-1.35672387284876	0.0156904419348169	0.027947280432777	ENSG00000139323	POC1B
chr3	16327849	16345099	17251	+	0.125	-1.01474977233065	0.0158848659035168	0.0282682291078713	ENSG00000154814	OXNAD1
chr10	99196174	99197507	1334	-	0.535	-0.75417776156011	0.0159910174734649	0.0284316568507621	ENSG00000171311	EXOSC1
chr10	7318854	7327916	9063	-	0.416	0.918500277317613	0.0160539039832046	0.0285179367715961	ENSG00000198879	SFMBT2
chr15	80412670	80415142	2473	+	0.571	0.669950121029959	0.0164328527839706	0.0291650094986287	ENSG00000086666	ZFAND6
chr2	169018297	169038600	20304	-	0.21	-0.684317150473031	0.0164554058697639	0.0291789607654921	ENSG00000198648	STK39
chr5	170818309	170819982	1674	+	0.667	-1.09772221505168	0.016475285101783	0.0291881500554336	ENSG00000181163	NPM1
chr19	53883975	53888280	4306	+	0.903	-1.56176342842107	0.0165827478598781	0.0293523504899447	ENSG00000203326	ZNF525
chr15	64791492	64792365	874	+	0.876	-0.705853149309376	0.0168373825542883	0.0297573636662227	ENSG00000180357	ZNF609
chr1	147120048	147131890	11843	-	0.833	-1.24938681112264	0.0168415290840052	0.0297573636662227	ENSG00000162836	ACP6
chr1	32381496	32385259	3764	-	0.829	-1.00391297431233	0.0170152919258957	0.0300376620131812	ENSG00000184007	PTP4A2
chr4	148778704	148803083	24380	+	0.556	-0.937859435524957	0.0171099876305332	0.0301780066023437	ENSG00000071205	ARHGAP10
chr5	137342679	137356886	14208	-	0.15	-0.879727189075645	0.0173125601311598	0.0305082026801094	ENSG00000031003	FAM13B
chr2	168986051	168997268	11218	-	0.106	-0.831990985434533	0.0174927101599788	0.0307983354412393	ENSG00000198648	STK39
chr7	91842509	91855996	13488	-	0.3	-0.882246791449626	0.0176634873603526	0.0310601301497925	ENSG00000285953	
chr13	103459496	103486902	27407	+	0.579	-1.10356950576534	0.0176726823108084	0.0310601301497925	ENSG00000270181	BIVM-ERCC5
chr22	33376630	33402809	26180	-	0.089	-1.31267484368863	0.0178804363083708	0.0313974770189429	ENSG00000185666	SYN3
chr3	169840379	169847340	6962	-	0.19	1.49892848770603	0.0179000343858437	0.0314041239313477	ENSG00000173889	PHC3
chr3	47651556	47719801	68246	-	0.256	-1.09135451424359	0.0179176589806908	0.0314072998549444	ENSG00000173473	SMARCC1
chr1	243480057	243589860	109804	+	0.214	-1.31320197908639	0.0179708271473527	0.0314727184432474	ENSG00000054282	SDCCAG8
chr14	101403740	101415933	12194	+	0.098	-0.987300770950734	0.0180007624640383	0.0314973693864141	ENSG00000225746	
chr5	70798426	70808255	9830	+	0.27	-1.10903415782544	0.0180200152254146	0.0315033012655576	ENSG00000145734	BDP1
chr2	200245087	200298237	53151	-	0.242	-1.06131969205072	0.0182000875515723	0.0317781403723906	ENSG00000119042	SATB2
chr2	190593386	190609514	16129	+	0.947	-0.760874213173423	0.0182092264570899	0.0317781403723906	ENSG00000151687	ANKAR
chr3	185316200	185331196	14997	+	0.203	-1.1865947106929	0.0183762570032312	0.032041480604405	ENSG00000163904	SENP2
chr2	120830754	120836157	5404	+	0.462	-1.16865518479748	0.0187586299882492	0.0326795080321605	ENSG00000115109	EPB41L5
chr11	46515158	46529920	14763	-	0.093	-1.15138556810619	0.0189772652797858	0.0330026951978056	ENSG00000110497	AMBRA1
chr9	19286767	19305525	18759	+	0.203	-1.17104427430292	0.0189773806223031	0.0330026951978056	ENSG00000137145	DENND4C
chr9	88284400	88327481	43082	-	0.135	-0.992411358365369	0.0192254689136329	0.0334048829942912	ENSG00000135049	AGTPBP1
chr12	1480999	1553916	72918	+	0.097	-1.27760812799994	0.0193203976167936	0.033540480478105	ENSG00000082805	ERC1
chr15	76146727	76175765	29039	+	0.324	-1.06189479439264	0.0193780279027874	0.0336111470872802	ENSG00000140367	UBE2Q2
chr18	39607407	39629569	22163	+	0.33	-0.748039106178956	0.0194464045799806	0.033674950092656	ENSG00000078142	PIK3C3
chr20	23370583	23383709	13127	-	0.027	-1.1712012824012	0.0194487249528079	0.033674950092656	ENSG00000125814	NAPB
chr8	128902835	128903244	410	+	0.571	1.62840288108973	0.0196318002404351	0.0339623303811011	ENSG00000249859	PVT1
chr6	155095123	155154543	59421	+	0.465	-0.78805532271626	0.0197096476107492	0.0340673282462558	ENSG00000213079	SCAF8
chr4	151656410	151729550	73141	-	0.344	-0.964932897661016	0.0199893516226658	0.0345207411500994	ENSG00000198589	LRBA
chr14	39648295	39648666	372	+	0.313	0.700234119130281	0.0203144308195461	0.0350516590856807	ENSG00000100941	PNN
chr14	40124049	40125012	964	+	0.649	-1.36666312771546	0.0204860497446414	0.0353170961743558	ENSG00000258526	
chr14	39782544	39796226	13683	+	0.4	-1.07408988140871	0.0206000446013831	0.0354828175007344	ENSG00000150527	MIA2
chrX	133607389	133627620	20232	+	0.088	-1.10203884094877	0.0210887140788448	0.0362683133360831	ENSG00000165704	HPRT1
chr2	170871791	170917953	46163	+	0.163	-1.22976050153621	0.0210925991456072	0.0362683133360831	ENSG00000144357	UBR3
chr13	84376512	84389879	13368	-	0.881	-1.39114930135314	0.0211456283751161	0.0363280432119209	n/a	
chr2	32339707	32341281	1575	+	0.143	-0.928233817661794	0.0211881619131103	0.0363696538975256	ENSG00000021574	SPAST
chr3	125032152	125050082	17931	-	0.404	-1.04416678148889	0.0213268451016058	0.0365760918581945	ENSG00000163848	ZNF148
chr2	170728746	170735084	6339	+	0.11	-0.906422553793527	0.0213687837533548	0.0366132663476238	ENSG00000144357	UBR3
chr1	145015860	145021167	5308	-	0.028	-1.01860065544114	0.0213853922272123	0.0366132663476238	ENSG00000178104	PDE4DIP
chr7	64004085	64004810	726	-	0.38	1.02277545393983	0.0214834430960358	0.0367494556319786	ENSG00000173041	ZNF680
chr17	46189393	46190763	1371	+	0.3	1.3859525751486	0.0217328084079731	0.037144025385744	ENSG00000002919	SNX11
chr2	168994598	169038600	44003	-	0.084	-1.11164673747866	0.021855302248795	0.0373212642012956	ENSG00000198648	STK39
chr10	97154758	97192333	37576	-	0.212	-1.1576076111564	0.0220482195851861	0.0375992787328096	ENSG00000095637	SORBS1
chr15	43627894	43641243	13350	+	0.333	-0.800883689617707	0.0220559716635061	0.0375992787328096	ENSG00000168803	ADAL
chr10	128192526	128202508	9983	-	0.558	-1.15333036540474	0.0222722976249819	0.0379354914950378	ENSG00000154493	C10orf90
chr16	88061089	88071617	10529	+	0.455	-1.14428391134241	0.0226195783122556	0.0384939867421933	ENSG00000172530	BANP
chr1	144994591	145021167	26577	-	0.124	-1.13946836172885	0.0232631219539484	0.0395552741442993	ENSG00000178104	PDE4DIP
chr2	197777606	197784874	7269	-	0.314	-0.948250093318066	0.0233845384471511	0.0397277103131241	ENSG00000197121	PGAP1
chr7	139083345	139097326	13982	+	0.101	-1.07071195442005	0.0234398120666547	0.0397875784310908	ENSG00000146963	LUC7L2
chr22	24698163	24709434	11272	+	0.167	-0.870009640277242	0.0238255774186581	0.0404078537604227	ENSG00000258555	SPECC1L-ADORA2A
chr1	28362055	28384605	22551	-	0.48	-1.1282638149608	0.0240229525233929	0.0407078359312784	ENSG00000158161	EYA3
chr2	227771509	227779067	7559	+	0.146	1.11956964284228	0.0241090095209728	0.0408188345342301	ENSG00000144468	RHBDD1
chr2	172782047	172809519	27473	+	0.276	0.898750790542118	0.0241458530460925	0.0408463919502042	ENSG00000128708	HAT1
chr1	89236035	89251896	15862	+	0.195	-0.976353331865054	0.0243439104775181	0.0411463882624263	ENSG00000065243	PKN2
chr2	44436349	44445676	9328	+	0.116	-0.883184990363697	0.0244491200748816	0.041289075228499	ENSG00000285542	
chr9	98740343	98766983	26641	+	0.333	0.941782009924498	0.0246252368932997	0.0415511643756102	ENSG00000182150	ERCC6L2
chr8	51351103	51363289	12187	+	0.361	-1.13194320577954	0.0248393348889796	0.0418706716986535	ENSG00000147481	SNTG1
chr9	138741983	138774924	32942	-	0.457	-0.934812024089355	0.0248567582742762	0.0418706716986535	ENSG00000130559	CAMSAP1
chr17	49340635	49365564	24930	+	0.314	-0.993824037480126	0.025101897289091	0.0422477695051989	ENSG00000011260	UTP18
chr20	60714131	60716000	1870	-	0.182	-0.659809044856114	0.0256251569643799	0.0430919235658412	ENSG00000101182	PSMA7
chr2	230701564	230744844	43281	-	0.268	-1.20631366336038	0.0259496099790337	0.0436006137211175	ENSG00000153827	TRIP12
chr9	100132204	100133988	1785	+	0.522	-0.926874898174601	0.0260606729684964	0.0437502083816008	ENSG00000197816	CCDC180
chr6	170852689	170858201	5513	-	0.144	-1.10632517411745	0.0261442827131058	0.0438535012400575	ENSG00000008018	PSMB1
chrY	2821950	2829687	7738	+	0.731	-1.05015316318583	0.0264144898489418	0.0442693475443025	ENSG00000067646	ZFY
chr6	13579683	13584457	4775	+	0.294	-1.11241059879329	0.0265519929139713	0.044462274812097	ENSG00000124523	SIRT5
chr9	33971649	33973235	1587	-	0.606	0.74277928280176	0.0268222444358643	0.0448769818446728	ENSG00000137073	UBAP2
chr2	15601325	15618413	17089	-	0.151	-0.981406139222522	0.0271408063215937	0.0453717519820581	ENSG00000151779	NBAS
chr7	131071879	131084192	12314	+	0.099	1.16982297969026	0.0271859001926462	0.0454089131897354	ENSG00000128585	MKLN1
chr8	87540764	87544808	4045	+	0.326	-1.24967028925109	0.0272373340853482	0.0454565928516819	ENSG00000085719	CPNE3
chr17	35797839	35804870	7032	+	0.291	-0.987380464980152	0.0274865895728923	0.0458340612021529	ENSG00000276234	TADA2A
chr15	101104897	101105470	574	-	0.4	1.17123310811916	0.0275161495210995	0.0458448598564628	ENSG00000140471	LINS1
chr2	42946128	42950175	4048	+	0.063	1.15740463906276	0.0276231241502358	0.045984513463846	ENSG00000057935	MTA3
chr2	197777606	197787849	10244	-	0.211	1.24346322957158	0.0277534303401159	0.0461627409174793	ENSG00000197121	PGAP1
chr18	74561482	74563895	2414	+	0.364	-0.806295885903456	0.0278233147038483	0.0462402535580274	ENSG00000130856	ZNF236
chr3	172363413	172365904	2492	-	0.165	-1.22956520853132	0.0280904388506943	0.0466451601651161	ENSG00000144959	NCEH1
chr10	103432672	103436193	3522	-	0.636	-1.02690339508977	0.0281668482279015	0.0466952682858742	ENSG00000107829	FBXW4
chr13	30801549	30815223	13675	-	0.085	-0.794372892812742	0.028168551568562	0.0466952682858742	ENSG00000102781	KATNAL1
chr8	28827560	28876430	48871	+	0.182	-1.1508862221503	0.0282125557780834	0.0466952682858742	ENSG00000147421	HMBOX1
chr6	116966877	116982009	15133	-	0.364	-1.16026741643604	0.0282146636168424	0.0466952682858742	ENSG00000153975	ZUP1
chr17	43552466	43553092	627	-	0.593	1.156899540291	0.028331965596909	0.046850361095305	ENSG00000225190	PLEKHM1
chr12	121220458	121222396	1939	-	0.557	0.528942832821	0.0285180016284144	0.0471187614259825	ENSG00000157837	SPPL3
chr15	41988273	41991357	3085	+	0.569	-0.814054133564839	0.0288098328065662	0.0475613698701915	ENSG00000174197	MGA
chr4	129857810	129925031	67222	-	0.522	-0.962230599411122	0.029047638245135	0.0479141275372409	ENSG00000151466	SCLT1
chr4	129857810	129891623	33814	-	0.415	-1.16178124007299	0.0292994654089544	0.0482894093794053	ENSG00000151466	SCLT1
chr8	141828376	141900868	72493	-	0.311	-0.803979308710032	0.0294638382470645	0.0485200520386983	ENSG00000169398	PTK2
chr4	113483527	113511030	27504	-	0.526	-1.19596764765418	0.0295144094142073	0.0485630630460777	ENSG00000138658	ZGRF1
chr22	38890635	38897285	6651	-	0.104	-0.778199371820486	0.0295793327594644	0.0486295983942851	ENSG00000100201	DDX17
chr18	51804073	51813781	9709	+	0.431	-0.762855553268192	0.0298636524754005	0.0490564216841567	ENSG00000101751	POLI
chr7	90355881	90419967	64087	+	0.083	1.51267143314936	0.0300591076128425	0.0492978039864515	ENSG00000058091	CDK14
chr5	43161351	43162033	683	+	0.788	-1.00189278019809	0.0300602420078513	0.0492978039864515	ENSG00000172262	ZNF131
