circBase ID,circBank ID,riboCIRC ID,riboCIRC ORF ID,ORF Length,Host_Gene,Refseq,Hg19,Hg38,Strand,GPL19978_GPL21825,GPL19978_GPL21825_Probe,Spliced Seq Length,Annotation
hsa_circ_0000681,hsa_circPRKCB_007,N/A,N/A,N/A,PRKCB,NM_002738,chr16:23999828-24046868,chr16:23988507-24035547,+,hsa_circRNA_101762,ASCRP3004881,324,"ANNOTATED, CDS, coding, INTERNAL"
hsa_circ_0000682,hsa_circPRKCB_012,hsa_circPRKCB_001,hsa_circPRKCB_001_119,120,PRKCB,NM_002738,chr16:24043456-24046868,chr16:24032135-24035547,+,hsa_circRNA_101766,ASCRP3007964,241,"ANNOTATED, CDS, coding, INTERNAL"
hsa_circ_0000682,hsa_circPRKCB_012,hsa_circPRKCB_001,hsa_circPRKCB_001_55,56,PRKCB,NM_002738,chr16:24043456-24046868,chr16:24032135-24035547,+,hsa_circRNA_101766,ASCRP3007964,241,"ANNOTATED, CDS, coding, INTERNAL"
hsa_circ_0038655,hsa_circPRKCB_020,N/A,N/A,N/A,PRKCB,NM_002738,chr16:24124293-24135302,chr16:24112972-24123981,+,hsa_circRNA_101769,ASCRP3007392,244,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0105261,hsa_circCACNG3_003,N/A,N/A,N/A,CACNG3,ENST00000005284.3,chr16:24366153-24372919,chr16:24354832-24361598,+,N/A,N/A,388,"ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0105283,hsa_circARHGAP17_008,N/A,N/A,N/A,ARHGAP17,NM_001006634,chr16:24975517-24981901,chr16:24964196-24970580,-,N/A,N/A,375,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0038704,hsa_circJMJD5_003,hsa_circKDM8_001,hsa_circKDM8_001_INF,200,JMJD5,NM_001145348,chr16:27224905-27226329,chr16:27213584-27215008,+,hsa_circRNA_101776,ASCRP3005743,300,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0008223,hsa_circXPO6_014,N/A,N/A,N/A,XPO6,NM_015171,chr16:28177828-28181230,chr16:28166507-28169909,-,hsa_circRNA_101784,ASCRP3002491,238,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0008535,hsa_circSEZ6L2_002,N/A,N/A,N/A,SEZ6L2,NM_001243332,chr16:29906579-29907181,chr16:29895258-29895860,-,N/A,N/A,342,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0006847,hsa_circASPHD1_002,N/A,N/A,N/A,ASPHD1,NM_181718,chr16:29916172-29917280,chr16:29904851-29905959,+,hsa_circRNA_101796,ASCRP3006941,286,"ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR3"
hsa_circ_0105346,hsa_circASPHD1_004,N/A,N/A,N/A,ASPHD1,ENST00000308748.5,chr16:29917108-29917448,chr16:29905787-29906127,+,N/A,N/A,340,"ALT_DONOR, CDS, coding, downstream_end, OVCODE, OVEXON, UTR3"
hsa_circ_0039076,hsa_circSRCAP_005,N/A,N/A,N/A,SRCAP,NM_006662,chr16:30715384-30715636,chr16:30704063-30704315,+,hsa_circRNA_101799,ASCRP3007437,252,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0006127,hsa_circSRCAP_039,hsa_circSRCAP_001,hsa_circSRCAP_001_171,172,SRCAP,NM_006662,chr16:30740286-30740893,chr16:30728965-30729572,+,hsa_circRNA_101800,ASCRP3002506,469,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0006127,hsa_circSRCAP_039,hsa_circSRCAP_001,hsa_circSRCAP_001_75,76,SRCAP,NM_006662,chr16:30740286-30740893,chr16:30728965-30729572,+,hsa_circRNA_101800,ASCRP3002506,469,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0004236,hsa_circSRCAP_040,N/A,N/A,N/A,SRCAP,NM_006662,chr16:30740286-30745329,chr16:30728965-30734008,+,N/A,N/A,951,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0006719,hsa_circVKORC1_005,N/A,N/A,N/A,VKORC1,NM_024006,chr16:31102095-31102663,chr16:31090774-31091342,-,hsa_circRNA_006719,ASCRP3010411,568,"ALT_DONOR, CDS, coding, downstream_end, OVCODE, OVEXON, UTR3"
hsa_circ_0105377,hsa_circTRIM72_001,N/A,N/A,N/A,TRIM72,NM_001008274,chr16:31230415-31230840,chr16:31219094-31219519,+,N/A,N/A,327,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0007059,hsa_circZNF720_002,N/A,N/A,N/A,ZNF720,NM_001130913,chr16:31733946-31734674,chr16:31722625-31723353,+,hsa_circRNA_007059,ASCRP3007746,223,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0002500,hsa_circVPS35_010,N/A,N/A,N/A,VPS35,NM_018206,chr16:46708225-46711310,chr16:46674313-46677398,-,hsa_circRNA_101801,ASCRP3002127,440,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0039242,hsa_circITFG1_016,N/A,N/A,N/A,ITFG1,NM_030790,chr16:47252778-47347734,chr16:47218867-47313823,-,N/A,N/A,651,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0105435,hsa_circITFG1_012,N/A,N/A,N/A,ITFG1,ENST00000568047.1,chr16:47252778-47347747,chr16:47218867-47313836,-,N/A,N/A,2479,"ALT_ACCEPTOR, ncRNA, OVCODE, OVERLAPTX, OVEXON, upstream_start"
hsa_circ_0000697,hsa_circPHKB_008,N/A,N/A,N/A,PHKB,NM_001031835,chr16:47497809-47549512,chr16:47463898-47515601,+,N/A,N/A,613,"ALT_ACCEPTOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5"
hsa_circ_0000698,hsa_circPHKB_015,hsa_circPHKB_001,hsa_circPHKB_001_170,171,PHKB,NM_001031835,chr16:47531309-47549512,chr16:47497398-47515601,+,hsa_circRNA_101806,ASCRP3011234,518,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0004791,hsa_circPHKB_016,N/A,N/A,N/A,PHKB,NM_001031835,chr16:47531309-47581459,chr16:47497398-47547548,+,hsa_circRNA_101807,ASCRP3003083,634,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0039264,hsa_circPHKB_020,N/A,N/A,N/A,PHKB,NM_001031835,chr16:47531309-47630442,chr16:47497398-47596531,+,N/A,N/A,1287,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0002820,hsa_circPHKB_021,N/A,N/A,N/A,PHKB,NM_001031835,chr16:47531309-47644831,chr16:47497398-47610920,+,hsa_circRNA_101808,ASCRP3001483,1382,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0105461,hsa_circLONP2_009,N/A,N/A,N/A,LONP2,ENST00000285737.4,chr16:48290520-48311390,chr16:48256609-48277479,+,N/A,N/A,915,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0008558,hsa_circLONP2_022,N/A,N/A,N/A,LONP2,NM_031490,chr16:48311248-48337216,chr16:48277337-48303305,+,hsa_circRNA_101809,ASCRP3004529,554,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0005813,hsa_circLONP2_033,N/A,N/A,N/A,LONP2,NM_031490,chr16:48381417-48382201,chr16:48347506-48348290,+,hsa_circRNA_101810,ASCRP3010865,399,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0105476,hsa_circN4BP1_003,N/A,N/A,N/A,N4BP1,NM_153029,chr16:48587449-48596355,chr16:48553538-48562444,-,N/A,N/A,1822,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0105495,hsa_circZNF423_001,N/A,N/A,N/A,ZNF423,NM_015069,chr16:49856580-49860994,chr16:49822669-49827083,-,N/A,N/A,390,"ALT_ACCEPTOR, CDS, coding, OVCODE, OVEXON, upstream_start, UTR5"
hsa_circ_0105527,hsa_circCHD9_003,N/A,N/A,N/A,CHD9,ENST00000566029.1,chr16:53175090-53191453,chr16:53141178-53157541,+,N/A,N/A,16363,"ALT_ACCEPTOR, CDS, coding, INTERNAL, intronic, OVCODE, OVEXON, UTR5"
hsa_circ_0000701,hsa_circCHD9_006,N/A,N/A,N/A,CHD9,NM_025134,chr16:53188358-53191453,chr16:53154446-53157541,+,hsa_circRNA_001484,ASCRP3011838,3095,"ALT_ACCEPTOR, CDS, coding, INTERNAL, intronic, UTR5"
hsa_circ_0039353,hsa_circCHD9_007,hsa_circCHD9_001,hsa_circCHD9_001_33,34,CHD9,NM_025134,chr16:53189837-53191453,chr16:53155925-53157541,+,hsa_circRNA_101814,ASCRP3001202,1616,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5"
hsa_circ_0039353,hsa_circCHD9_007,hsa_circCHD9_001,hsa_circCHD9_001_489,490,CHD9,NM_025134,chr16:53189837-53191453,chr16:53155925-53157541,+,hsa_circRNA_101814,ASCRP3001202,1616,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5"
hsa_circ_0039359,hsa_circCHD9_028,N/A,N/A,N/A,CHD9,NM_025134,chr16:53269096-53272498,chr16:53235184-53238586,+,N/A,N/A,366,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0105550,hsa_circCHD9_033,N/A,N/A,N/A,CHD9,ENST00000566029.1,chr16:53269096-53289691,chr16:53235184-53255779,+,N/A,N/A,1698,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0039363,hsa_circCHD9_042,N/A,N/A,N/A,CHD9,NM_025134,chr16:53288349-53302038,chr16:53254437-53268126,+,N/A,N/A,856,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0000702,hsa_circCHD9_043,hsa_circCHD9_002,hsa_circCHD9_002_26,27,CHD9,NM_025134,chr16:53288349-53308214,chr16:53254437-53274302,+,hsa_circRNA_000702,ASCRP3008432,1106,"ANNOTATED, CDS, coding, INTERNAL"
hsa_circ_0000702,hsa_circCHD9_043,hsa_circCHD9_002,hsa_circCHD9_002_360,361,CHD9,NM_025134,chr16:53288349-53308214,chr16:53254437-53274302,+,hsa_circRNA_000702,ASCRP3008432,1106,"ANNOTATED, CDS, coding, INTERNAL"
hsa_circ_0039365,hsa_circCHD9_047,N/A,N/A,N/A,CHD9,NM_025134,chr16:53289511-53302038,chr16:53255599-53268126,+,hsa_circRNA_039365,ASCRP3010781,688,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0039366,hsa_circCHD9_048,N/A,N/A,N/A,CHD9,NM_025134,chr16:53289511-53308214,chr16:53255599-53274302,+,N/A,N/A,938,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0008031,hsa_circCHD9_053,N/A,N/A,N/A,CHD9,NM_025134,chr16:53301205-53302038,chr16:53267293-53268126,+,N/A,N/A,397,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0105568,hsa_circCHD9_069,N/A,N/A,N/A,CHD9,ENST00000566029.1,chr16:53348734-53355542,chr16:53314822-53321630,+,N/A,N/A,456,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0000703,hsa_circRBL2_002,N/A,N/A,N/A,RBL2,NM_005611,chr16:53472927-53481018,chr16:53439015-53447106,+,hsa_circRNA_000703,ASCRP3010997,397,"ANNOTATED, CDS, coding, INTERNAL"
hsa_circ_0105573,hsa_circRBL2_007,N/A,N/A,N/A,RBL2,ENST00000262133.6,chr16:53472927-53504834,chr16:53439015-53470922,+,N/A,N/A,2463,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0004072,hsa_circAKTIP_001,N/A,N/A,N/A,AKTIP,NM_001012398,chr16:53532302-53534241,chr16:53498390-53500329,-,N/A,N/A,318,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5"
hsa_circ_0039398,hsa_circFTO_011,N/A,N/A,N/A,FTO,NM_001080432,chr16:53878066-53922863,chr16:53844154-53888951,+,N/A,N/A,488,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0005941,hsa_circFTO_015,N/A,N/A,N/A,FTO,NM_001080432,chr16:53907697-53922863,chr16:53873785-53888951,+,hsa_circRNA_101816,ASCRP3003559,344,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0039400,hsa_circFTO_016,N/A,N/A,N/A,FTO,NM_001080432,chr16:53907697-53968021,chr16:53873785-53934109,+,hsa_circRNA_039400,ASCRP3000445,469,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0039403,hsa_circFTO_019,N/A,N/A,N/A,FTO,NM_001080432,chr16:53913755-53968021,chr16:53879843-53934109,+,N/A,N/A,389,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0105609,hsa_circTCONS_00024673_001,N/A,N/A,N/A,TCONS_00024673,TCONS_00024673,chr16:56110059-56111056,chr16:56076147-56077144,-,N/A,N/A,997,"ALT_ACCEPTOR, INTERNAL, ncRNA, OVEXON"
hsa_circ_0105619,hsa_circGNAO1_004,N/A,N/A,N/A,GNAO1,NM_020988,chr16:56385295-56388993,chr16:56351383-56355081,+,N/A,N/A,370,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR3"
hsa_circ_0003911,hsa_circCNOT1_035,N/A,N/A,N/A,CNOT1,NM_016284,chr16:58608512-58617086,chr16:58574608-58583182,-,N/A,N/A,1173,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0005943,hsa_circGOT2_007,N/A,N/A,N/A,GOT2,NM_002080,chr16:58749917-58753159,chr16:58716013-58719255,-,N/A,N/A,644,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0039783,hsa_circCBFB_003,N/A,N/A,N/A,CBFB,NM_001755,chr16:67070541-67100701,chr16:67036638-67066798,+,hsa_circRNA_039783,ASCRP3000192,234,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0006482,hsa_circCBFB_004,N/A,N/A,N/A,CBFB,NM_022845,chr16:67070541-67116211,chr16:67036638-67082308,+,hsa_circRNA_006482,ASCRP3000960,330,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0000707,hsa_circCBFB_005,N/A,N/A,N/A,CBFB,NM_001755,chr16:67070541-67116242,chr16:67036638-67082339,+,hsa_circRNA_101827,ASCRP3007423,361,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0002122,hsa_circCTCF_006,N/A,N/A,N/A,CTCF,NM_006565,chr16:67644726-67646024,chr16:67610823-67612121,+,hsa_circRNA_002122,ASCRP3004835,961,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5"
hsa_circ_0008272,hsa_circCTCF_020,hsa_circCTCF_001,hsa_circCTCF_001_126,127,CTCF,NM_006565,chr16:67662272-67663436,chr16:67628369-67629533,+,hsa_circRNA_101831,ASCRP3009355,319,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0008272,hsa_circCTCF_020,hsa_circCTCF_001,hsa_circCTCF_001_155,156,CTCF,NM_006565,chr16:67662272-67663436,chr16:67628369-67629533,+,hsa_circRNA_101831,ASCRP3009355,319,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0105765,hsa_circRANBP10_004,N/A,N/A,N/A,RANBP10,ENST00000536251.1,chr16:67778047-67805989,chr16:67744144-67772086,-,N/A,N/A,817,"ALT_DONOR, coding, INTERNAL, intronic, OVCODE, OVERLAPTX, OVEXON, UTR5"
hsa_circ_0105773,hsa_circDUS2L_009,N/A,N/A,N/A,DUS2L,ENST00000565263.1,chr16:68071908-68090327,chr16:68038005-68056424,+,N/A,N/A,387,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON, UTR5"
hsa_circ_0005615,hsa_circNFATC3_003,N/A,N/A,N/A,NFATC3,NM_004555,chr16:68155889-68157024,chr16:68121986-68123121,+,hsa_circRNA_101835,ASCRP3003458,1135,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0000711,hsa_circNFATC3_004,N/A,N/A,N/A,NFATC3,NM_173165,chr16:68155889-68160513,chr16:68121986-68126610,+,hsa_circRNA_101836,ASCRP3004648,1298,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0039927,hsa_circNFATC3_005,N/A,N/A,N/A,NFATC3,NM_004555,chr16:68155889-68191971,chr16:68121986-68158068,+,N/A,N/A,1498,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0039929,hsa_circNFATC3_009,N/A,N/A,N/A,NFATC3,NM_004555,chr16:68155889-68225678,chr16:68121986-68191775,+,hsa_circRNA_101837,ASCRP3012520,3003,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0105798,hsa_circZFP90_010,N/A,N/A,N/A,ZFP90,ENST00000398253.2,chr16:68591900-68609798,chr16:68557997-68575895,+,N/A,N/A,13075,"ALT_DONOR, CDS, coding, downstream_end, OVCODE, OVERLAPTX, OVEXON, UTR3"
hsa_circ_0105806,hsa_circTMCO7_003,N/A,N/A,N/A,TMCO7,NM_024562,chr16:68893786-68901123,chr16:68859883-68867220,+,N/A,N/A,900,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0002750,hsa_circTMCO7_004,N/A,N/A,N/A,TMCO7,NM_024562,chr16:68893786-68914533,chr16:68859883-68880630,+,hsa_circRNA_002750,ASCRP3007521,1283,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0002410,hsa_circTMCO7_009,N/A,N/A,N/A,TMCO7,NM_024562,chr16:68900981-68914533,chr16:68867078-68880630,+,N/A,N/A,525,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0040000,hsa_circTMCO7_012,N/A,N/A,N/A,TMCO7,NM_024562,chr16:68909056-68914533,chr16:68875153-68880630,+,hsa_circRNA_101847,ASCRP3007522,383,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0007018,hsa_circCIRH1A_026,N/A,N/A,N/A,CIRH1A,NM_032830,chr16:69189773-69201088,chr16:69155870-69167185,+,hsa_circRNA_101850,ASCRP3011401,780,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0105819,hsa_circSNTB2_003,N/A,N/A,N/A,SNTB2,ENST00000336278.4,chr16:69269650-69304188,chr16:69235747-69270285,+,N/A,N/A,10422,"ALT_ACCEPTOR, CDS, coding, INTERNAL, intronic, OVCODE, OVEXON"
hsa_circ_0040041,hsa_circSNTB2_011,N/A,N/A,N/A,SNTB2,NM_006750,chr16:69304045-69333677,chr16:69270142-69299774,+,N/A,N/A,525,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0004354,hsa_circSNTB2_013,N/A,N/A,N/A,SNTB2,NM_006750,chr16:69317950-69318147,chr16:69284047-69284244,+,hsa_circRNA_101853,ASCRP3006632,197,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0105829,hsa_circTERF2_003,hsa_circTERF2_001,hsa_circTERF2_001_42,43,TERF2,ENST00000254942.3,chr16:69404385-69406258,chr16:69370482-69372355,-,N/A,N/A,234,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0105829,hsa_circTERF2_003,hsa_circTERF2_001,hsa_circTERF2_001_59,60,TERF2,ENST00000254942.3,chr16:69404385-69406258,chr16:69370482-69372355,-,N/A,N/A,234,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0006845,hsa_circNFAT5_021,N/A,N/A,N/A,NFAT5,NM_138714,chr16:69729038-69729282,chr16:69695135-69695379,+,hsa_circRNA_101854,ASCRP3012025,244,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR3"
hsa_circ_0105851,hsa_circTCONS_00024238_002,N/A,N/A,N/A,TCONS_00024238,TCONS_00024238,chr16:70247563-70256383,chr16:70213660-70222480,-,N/A,N/A,6633,"ALT_DONOR, downstream_end, ncRNA, OVEXON"
hsa_circ_0040188,hsa_circAARS_037,N/A,N/A,N/A,AARS,NM_001605,chr16:70292882-70296427,chr16:70258979-70262524,-,hsa_circRNA_101859,ASCRP3001751,500,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0002599,hsa_circFUK_001,N/A,N/A,N/A,FUK,NM_145059,chr16:70497071-70497677,chr16:70463168-70463774,+,hsa_circRNA_101862,ASCRP3006629,256,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5"
hsa_circ_0005638,hsa_circPHLPP2_026,N/A,N/A,N/A,PHLPP2,NM_015020,chr16:71692135-71713438,chr16:71658232-71679535,-,hsa_circRNA_005638,ASCRP3012545,1389,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0040356,hsa_circPHLPP2_023,N/A,N/A,N/A,PHLPP2,NM_015020,chr16:71710349-71713438,chr16:71676446-71679535,-,hsa_circRNA_101864,ASCRP3005086,581,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0105899,hsa_circPHLPP2_005,N/A,N/A,N/A,PHLPP2,ENST00000568954.1,chr16:71718378-71748704,chr16:71684475-71714801,-,N/A,N/A,741,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON, UTR5"
hsa_circ_0003315,hsa_circGLG1_025,N/A,N/A,N/A,GLG1,NR_027264,chr16:74493579-74497377,chr16:74459681-74463479,-,hsa_circRNA_101874,ASCRP3013290,477,"ANNOTATED, INTERNAL, ncRNA, OVCODE, OVEXON"
hsa_circ_0006691,hsa_circWDR59_026,N/A,N/A,N/A,WDR59,NM_030581,chr16:74972047-74976724,chr16:74938149-74942826,-,hsa_circRNA_006691,ASCRP3011134,206,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0105970,hsa_circCFDP1_005,N/A,N/A,N/A,CFDP1,ENST00000564286.1,chr16:75425277-75448593,chr16:75391379-75414695,-,N/A,N/A,15785,"ALT_DONOR, downstream_end, ncRNA, OVCODE, OVEXON"
hsa_circ_0106024,hsa_circADAMTS18_003,N/A,N/A,N/A,ADAMTS18,NM_199355,chr16:77387629-77401620,chr16:77353732-77367723,-,N/A,N/A,1119,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0106028,hsa_circRP11-319G9.5_001,N/A,N/A,N/A,RP11-319G9.5,ENST00000561938.1,chr16:79028136-79030253,chr16:78994239-78996356,+,N/A,N/A,316,"ALT_ACCEPTOR, ncRNA, OVERLAPTX, OVEXON, upstream_start"
hsa_circ_0004087,hsa_circCDYL2_001,hsa_circCDYL2_001,hsa_circCDYL2_001_147,148,CDYL2,NM_152342,chr16:80718434-80719026,chr16:80684537-80685129,-,hsa_circRNA_004087,ASCRP3000464,592,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0003857,hsa_circGAN_005,N/A,N/A,N/A,GAN,NM_022041,chr16:81385187-81411307,chr16:81351582-81377702,+,hsa_circRNA_003857,ASCRP3008935,1733,"ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR3"
hsa_circ_0040595,hsa_circGAN_008,N/A,N/A,N/A,GAN,NM_022041,chr16:81388009-81399083,chr16:81354404-81365478,+,N/A,N/A,1220,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0106041,hsa_circGAN_010,N/A,N/A,N/A,GAN,ENST00000248272.3,chr16:81388009-81411307,chr16:81354404-81377702,+,N/A,N/A,1618,"ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR3"
hsa_circ_0106062,hsa_circMLYCD_002,N/A,N/A,N/A,MLYCD,NM_012213,chr16:83940591-83945972,chr16:83906986-83912367,+,N/A,N/A,420,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0106067,hsa_circMBTPS1_001,N/A,N/A,N/A,MBTPS1,NM_003791,chr16:84135225-84135712,chr16:84101620-84102107,-,N/A,N/A,487,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5"
hsa_circ_0040698,hsa_circUSP10_003,N/A,N/A,N/A,USP10,NM_005153,chr16:84767040-84779279,chr16:84733434-84745673,+,hsa_circRNA_040698,ASCRP3000694,1171,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0003026,hsa_circUSP10_006,N/A,N/A,N/A,USP10,NM_005153,chr16:84773914-84779279,chr16:84740308-84745673,+,hsa_circRNA_101888,ASCRP3013368,1102,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0106090,hsa_circC16orf95_001,N/A,N/A,N/A,C16orf95,ENST00000562840.1,chr16:87336258-87349429,chr16:87302652-87315823,-,N/A,N/A,13171,"ALT_ACCEPTOR, ncRNA, OVCODE, OVERLAPTX, OVEXON, upstream_start"
hsa_circ_0106093,hsa_circZCCHC14_018,N/A,N/A,N/A,ZCCHC14,ENST00000268616.4,chr16:87441283-87443941,chr16:87407677-87410335,-,N/A,N/A,2658,"ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON, UTR3"
hsa_circ_0040823,hsa_circBANP_022,hsa_circBANP_002,hsa_circBANP_002_190,191,BANP,NM_001173542,chr16:88061088-88071617,chr16:88027482-88038011,+,hsa_circRNA_101903,ASCRP3009433,416,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0106109,hsa_circZC3H18_003,N/A,N/A,N/A,ZC3H18,ENST00000452588.2,chr16:88653007-88677944,chr16:88586599-88611536,+,N/A,N/A,944,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0004640,hsa_circZC3H18_012,N/A,N/A,N/A,ZC3H18,NM_144604,chr16:88675341-88677944,chr16:88608933-88611536,+,N/A,N/A,387,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0003846,hsa_circANKRD11_011,hsa_circANKRD11_001,hsa_circANKRD11_001_77,78,ANKRD11,NM_013275,chr16:89371613-89383483,chr16:89305205-89317075,-,N/A,N/A,282,"ALT_ACCEPTOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5"
hsa_circ_0007736,hsa_circVPS53_027,N/A,N/A,N/A,VPS53,NM_001128159,chr17:526772-530556,chr17:623532-627316,-,N/A,N/A,285,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
