circBase ID,circBank ID,riboCIRC ID,riboCIRC ORF ID,ORF Length,Host_Gene,Refseq,Hg19,Hg38,Strand,GPL19978_GPL21825,GPL19978_GPL21825_Probe,Spliced Seq Length,Annotation
hsa_circ_0008384,hsa_circZRANB2_007,N/A,N/A,N/A,ZRANB2,NM_005455,chr1:71530651-71535045,chr1:71064968-71069362,-,N/A,N/A,490,"ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON, UTR3"
hsa_circ_0114108,hsa_circACADM_003,N/A,N/A,N/A,ACADM,ENST00000370834.5,chr1:76194085-76200556,chr1:75728400-75734871,+,N/A,N/A,537,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0114109,hsa_circACADM_004,N/A,N/A,N/A,ACADM,ENST00000370834.5,chr1:76194085-76205795,chr1:75728400-75740110,+,N/A,N/A,668,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0012963,hsa_circACADM_008,N/A,N/A,N/A,ACADM,NM_001127328,chr1:76198328-76200556,chr1:75732643-75734871,+,N/A,N/A,350,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0114115,hsa_circACADM_011,N/A,N/A,N/A,ACADM,ENST00000370834.5,chr1:76198328-76211599,chr1:75732643-75745914,+,N/A,N/A,689,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0114116,hsa_circACADM_012,N/A,N/A,N/A,ACADM,ENST00000370834.5,chr1:76198328-76216231,chr1:75732643-75750546,+,N/A,N/A,926,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0114117,hsa_circACADM_013,N/A,N/A,N/A,ACADM,ENST00000370841.4,chr1:76200475-76205795,chr1:75734790-75740110,+,N/A,N/A,212,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0008129,hsa_circACADM_016,N/A,N/A,N/A,ACADM,NM_001127328,chr1:76205664-76216231,chr1:75739979-75750546,+,hsa_circRNA_008129,ASCRP3005933,477,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0114123,hsa_circMSH4_002,N/A,N/A,N/A,MSH4,NM_002440,chr1:76269415-76276492,chr1:75803730-75810807,+,N/A,N/A,455,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0114129,hsa_circST6GALNAC3_002,N/A,N/A,N/A,ST6GALNAC3,ENST00000328299.3,chr1:76775190-76779684,chr1:76309505-76313999,+,N/A,N/A,4494,"ALT_ACCEPTOR, CDS, coding, INTERNAL, intronic, OVCODE, OVEXON"
hsa_circ_0114150,hsa_circPIGK_009,N/A,N/A,N/A,PIGK,NM_005482,chr1:77620133-77635080,chr1:77154448-77169395,-,N/A,N/A,747,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0012975,hsa_circPIGK_004,N/A,N/A,N/A,PIGK,NM_005482,chr1:77620133-77676174,chr1:77154448-77210489,-,N/A,N/A,893,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0012977,hsa_circPIGK_003,N/A,N/A,N/A,PIGK,NM_005482,chr1:77672324-77676174,chr1:77206639-77210489,-,hsa_circRNA_100263,ASCRP3009948,146,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0114153,hsa_circPIGK_001,N/A,N/A,N/A,PIGK,NM_005482,chr1:77672324-77678032,chr1:77206639-77212347,-,N/A,N/A,2004,"ALT_ACCEPTOR, CDS, coding, INTERNAL, intronic, OVCODE, OVEXON"
hsa_circ_0114166,hsa_circZZZ3_005,N/A,N/A,N/A,ZZZ3,ENST00000370801.3,chr1:78097534-78107340,chr1:77631849-77641655,-,N/A,N/A,1907,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5"
hsa_circ_0006395,hsa_circZZZ3_004,N/A,N/A,N/A,ZZZ3,NM_015534,chr1:78098799-78107340,chr1:77633114-77641655,-,hsa_circRNA_006395,ASCRP3012465,642,"ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5"
hsa_circ_0114171,hsa_circUSP33_048,N/A,N/A,N/A,USP33,NM_015017,chr1:78167053-78178966,chr1:77701368-77713281,-,N/A,N/A,294,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0114172,hsa_circUSP33_046,N/A,N/A,N/A,USP33,NM_015017,chr1:78167053-78180468,chr1:77701368-77714783,-,N/A,N/A,464,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0012989,hsa_circUSP33_047,N/A,N/A,N/A,USP33,NM_015017,chr1:78177431-78178966,chr1:77711746-77713281,-,hsa_circRNA_012989,ASCRP3013528,191,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0114176,hsa_circUSP33_045,N/A,N/A,N/A,USP33,NM_015017,chr1:78177431-78180468,chr1:77711746-77714783,-,N/A,N/A,361,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0005374,hsa_circUSP33_041,N/A,N/A,N/A,USP33,NM_015017,chr1:78177431-78181553,chr1:77711746-77715868,-,N/A,N/A,488,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0114177,hsa_circUSP33_038,N/A,N/A,N/A,USP33,NM_015017,chr1:78177431-78186890,chr1:77711746-77721205,-,N/A,N/A,749,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0114181,hsa_circUSP33_044,N/A,N/A,N/A,USP33,NM_015017,chr1:78178884-78180468,chr1:77713199-77714783,-,N/A,N/A,252,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0012990,hsa_circUSP33_040,N/A,N/A,N/A,USP33,NM_015017,chr1:78178884-78181553,chr1:77713199-77715868,-,N/A,N/A,379,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0012992,hsa_circUSP33_039,hsa_circUSP33_001,hsa_circUSP33_001_22,23,USP33,NM_015017,chr1:78183551-78184326,chr1:77717866-77718641,-,hsa_circRNA_100265,ASCRP3011669,227,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0012992,hsa_circUSP33_039,hsa_circUSP33_001,hsa_circUSP33_001_48,49,USP33,NM_015017,chr1:78183551-78184326,chr1:77717866-77718641,-,hsa_circRNA_100265,ASCRP3011669,227,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0000087,hsa_circUSP33_030,N/A,N/A,N/A,USP33,NM_201624,chr1:78183551-78191447,chr1:77717866-77725762,-,hsa_circRNA_100266,ASCRP3012124,783,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0114195,hsa_circUSP33_017,N/A,N/A,N/A,USP33,NM_015017,chr1:78200031-78201843,chr1:77734346-77736158,-,N/A,N/A,173,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0114196,hsa_circUSP33_012,N/A,N/A,N/A,USP33,NM_015017,chr1:78200031-78205102,chr1:77734346-77739417,-,N/A,N/A,326,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0114197,hsa_circUSP33_008,N/A,N/A,N/A,USP33,NM_015017,chr1:78200031-78207433,chr1:77734346-77741748,-,N/A,N/A,575,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0114198,hsa_circUSP33_011,N/A,N/A,N/A,USP33,NM_015017,chr1:78201740-78205102,chr1:77736055-77739417,-,N/A,N/A,256,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0114199,hsa_circUSP33_007,N/A,N/A,N/A,USP33,NM_015017,chr1:78201740-78207433,chr1:77736055-77741748,-,N/A,N/A,505,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0114200,hsa_circUSP33_006,N/A,N/A,N/A,USP33,NM_015017,chr1:78204949-78207433,chr1:77739264-77741748,-,N/A,N/A,402,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0114202,hsa_circFAM73A_005,N/A,N/A,N/A,FAM73A,ENST00000370791.3,chr1:78267015-78272786,chr1:77801330-77807101,+,N/A,N/A,442,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0002570,hsa_circFAM73A_006,N/A,N/A,N/A,FAM73A,NM_198549,chr1:78267015-78280916,chr1:77801330-77815231,+,hsa_circRNA_100267,ASCRP3010742,700,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0008606,hsa_circFAM73A_025,N/A,N/A,N/A,FAM73A,NM_198549,chr1:78324622-78329713,chr1:77858937-77864028,+,N/A,N/A,513,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0013012,hsa_circFAM73A_026,N/A,N/A,N/A,FAM73A,NM_198549,chr1:78324622-78332076,chr1:77858937-77866391,+,hsa_circRNA_100268,ASCRP3009801,567,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0114214,hsa_circFAM73A_028,N/A,N/A,N/A,FAM73A,ENST00000370791.3,chr1:78329578-78332076,chr1:77863893-77866391,+,N/A,N/A,189,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0114221,hsa_circFUBP1_009,N/A,N/A,N/A,FUBP1,NM_003902,chr1:78414839-78433887,chr1:77949154-77968203,-,N/A,N/A,1715,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0013025,hsa_circFUBP1_030,N/A,N/A,N/A,FUBP1,NM_003902,chr1:78420939-78422385,chr1:77955254-77956700,-,N/A,N/A,204,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0114305,hsa_circPRKACB_004,N/A,N/A,N/A,PRKACB,ENST00000370689.2,chr1:84644859-84663507,chr1:84179176-84197824,+,N/A,N/A,596,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0004083,hsa_circPRKACB_006,N/A,N/A,N/A,PRKACB,NM_002731,chr1:84644859-84680000,chr1:84179176-84214317,+,hsa_circRNA_004083,ASCRP3003815,884,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0114321,hsa_circSSX2IP_001,N/A,N/A,N/A,SSX2IP,NM_001166417,chr1:85121514-85136991,chr1:84655831-84671308,-,N/A,N/A,1478,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5"
hsa_circ_0013065,hsa_circSYDE2_001,N/A,N/A,N/A,SYDE2,NM_032184,chr1:85655739-85656435,chr1:85190056-85190752,-,N/A,N/A,696,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0114350,hsa_circCOL24A1_001,N/A,N/A,N/A,COL24A1,ENST00000370571.2,chr1:86590527-86611866,chr1:86124844-86146183,-,N/A,N/A,1435,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0114351,hsa_circODF2L_010,N/A,N/A,N/A,ODF2L,ENST00000359242.3,chr1:86818541-86820375,chr1:86352858-86354692,-,N/A,N/A,289,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0013081,hsa_circSH3GLB1_001,N/A,N/A,N/A,SH3GLB1,NM_001206651,chr1:87181406-87185318,chr1:86715723-86719635,+,N/A,N/A,271,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0114358,hsa_circSH3GLB1_003,N/A,N/A,N/A,SH3GLB1,NM_001206651,chr1:87181406-87190088,chr1:86715723-86724405,+,N/A,N/A,498,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0013082,hsa_circSH3GLB1_004,N/A,N/A,N/A,SH3GLB1,NM_001206651,chr1:87181406-87200862,chr1:86715723-86735179,+,N/A,N/A,776,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0114359,hsa_circSH3GLB1_006,N/A,N/A,N/A,SH3GLB1,NM_001206651,chr1:87181406-87208918,chr1:86715723-86743235,+,N/A,N/A,1113,"ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0013084,hsa_circSH3GLB1_008,N/A,N/A,N/A,SH3GLB1,NM_001206651,chr1:87185189-87190088,chr1:86719506-86724405,+,N/A,N/A,356,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0114362,hsa_circSH3GLB1_010,N/A,N/A,N/A,SH3GLB1,NM_001206651,chr1:87188222-87190088,chr1:86722539-86724405,+,N/A,N/A,227,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0114368,hsa_circHS2ST1_003,N/A,N/A,N/A,HS2ST1,NM_012262,chr1:87538616-87558352,chr1:87072933-87092669,+,N/A,N/A,464,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0000089,hsa_circPKN2_002,N/A,N/A,N/A,PKN2,NM_006256,chr1:89206670-89206971,chr1:88740987-88741288,+,hsa_circRNA_000089,ASCRP3012051,301,"ANNOTATED, CDS, coding, INTERNAL"
hsa_circ_0013092,hsa_circPKN2_003,N/A,N/A,N/A,PKN2,NM_006256,chr1:89206670-89226059,chr1:88740987-88760376,+,N/A,N/A,456,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0114376,hsa_circPKN2_004,N/A,N/A,N/A,PKN2,ENST00000370521.3,chr1:89206670-89237562,chr1:88740987-88771879,+,N/A,N/A,937,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0013093,hsa_circPKN2_005,N/A,N/A,N/A,PKN2,NM_006256,chr1:89206670-89251896,chr1:88740987-88786213,+,hsa_circRNA_013093,ASCRP3001759,1233,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0114377,hsa_circPKN2_009,N/A,N/A,N/A,PKN2,ENST00000370521.3,chr1:89225904-89251896,chr1:88760221-88786213,+,N/A,N/A,932,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0002008,hsa_circPKN2_010,hsa_circPKN2_001,hsa_circPKN2_001_169,170,PKN2,NM_006256,chr1:89236034-89237562,chr1:88770351-88771879,+,hsa_circRNA_100271,ASCRP3003724,481,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0005900,hsa_circPKN2_012,N/A,N/A,N/A,PKN2,NM_006256,chr1:89236034-89251896,chr1:88770351-88786213,+,N/A,N/A,777,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0013102,hsa_circPKN2_019,N/A,N/A,N/A,PKN2,NM_006256,chr1:89237103-89237562,chr1:88771420-88771879,+,N/A,N/A,363,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0114385,hsa_circPKN2_025,N/A,N/A,N/A,PKN2,ENST00000370521.3,chr1:89250321-89255736,chr1:88784638-88790053,+,N/A,N/A,4136,"ALT_DONOR, CDS, coding, INTERNAL, intronic, OVCODE, OVEXON"
hsa_circ_0013107,hsa_circPKN2_034,N/A,N/A,N/A,PKN2,NM_006256,chr1:89272995-89287686,chr1:88807312-88822003,+,N/A,N/A,539,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0114394,hsa_circGTF2B_006,N/A,N/A,N/A,GTF2B,NM_001514,chr1:89318789-89319029,chr1:88853106-88853346,-,N/A,N/A,240,"ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR3"
hsa_circ_0114399,hsa_circGTF2B_002,N/A,N/A,N/A,GTF2B,NM_001514,chr1:89325564-89325969,chr1:88859881-88860286,-,N/A,N/A,277,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0114401,hsa_circCCBL2_003,N/A,N/A,N/A,CCBL2,ENST00000446900.2,chr1:89401781-89435150,chr1:88936098-88969467,-,N/A,N/A,1507,"ALT_DONOR, INTERNAL, ncRNA, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0114403,hsa_circCCBL2_002,N/A,N/A,N/A,CCBL2,ENST00000446900.2,chr1:89420831-89435150,chr1:88955148-88969467,-,N/A,N/A,922,"ANNOTATED, INTERNAL, ncRNA, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0013117,hsa_circLRRC8B_001,N/A,N/A,N/A,LRRC8B,NM_001134476,chr1:90015473-90034052,chr1:89549914-89568493,+,N/A,N/A,173,"ANNOTATED, coding, INTERNAL, OVEXON, UTR5"
hsa_circ_0114408,hsa_circLRRC8C_003,N/A,N/A,N/A,LRRC8C,ENST00000370454.4,chr1:90178267-90180410,chr1:89712708-89714851,+,N/A,N/A,2143,"ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0114412,hsa_circZNF326_004,N/A,N/A,N/A,ZNF326,ENST00000340281.4,chr1:90475646-90484343,chr1:90010087-90018784,+,N/A,N/A,559,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0114419,hsa_circZNF644_011,N/A,N/A,N/A,ZNF644,NM_201269,chr1:91382196-91383711,chr1:90916639-90918154,-,N/A,N/A,454,"ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR3"
hsa_circ_0114428,hsa_circZNF644_003,N/A,N/A,N/A,ZNF644,NM_201269,chr1:91403041-91447927,chr1:90937484-90982370,-,N/A,N/A,3705,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON, UTR5"
hsa_circ_0006622,hsa_circTGFBR3_004,N/A,N/A,N/A,TGFBR3,NR_036634,chr1:92327027-92327201,chr1:91861470-91861644,-,hsa_circRNA_006622,ASCRP3010444,174,"ANNOTATED, INTERNAL, ncRNA, OVCODE, OVEXON"
hsa_circ_0114454,hsa_circTGFBR3_002,N/A,N/A,N/A,TGFBR3,NR_036634,chr1:92327027-92329836,chr1:91861470-91864279,-,N/A,N/A,2809,"ALT_ACCEPTOR, INTERNAL, intronic, ncRNA, OVCODE, OVEXON"
hsa_circ_0013148,hsa_circGLMN_009,N/A,N/A,N/A,GLMN,NM_053274,chr1:92728419-92737209,chr1:92262862-92271652,-,N/A,N/A,738,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0004463,hsa_circRPAP2_011,N/A,N/A,N/A,RPAP2,NM_024813,chr1:92798947-92811471,chr1:92333390-92345914,+,hsa_circRNA_100272,ASCRP3002600,233,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0000091,hsa_circRPAP2_013,N/A,N/A,N/A,RPAP2,NM_024813,chr1:92798947-92846430,chr1:92333390-92380873,+,hsa_circRNA_100273,ASCRP3013330,383,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0114491,hsa_circEVI5_025,N/A,N/A,N/A,EVI5,ENST00000370331.1,chr1:93029198-93104794,chr1:92563641-92639237,-,N/A,N/A,3675,"ALT_ACCEPTOR, CDS, coding, INTERNAL, intronic, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0005371,hsa_circEVI5_031,N/A,N/A,N/A,EVI5,NM_005665,chr1:93070863-93073284,chr1:92605306-92607727,-,hsa_circRNA_100274,ASCRP3000996,243,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0013166,hsa_circEVI5_030,N/A,N/A,N/A,EVI5,NM_005665,chr1:93070863-93091491,chr1:92605306-92625934,-,N/A,N/A,543,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0013167,hsa_circEVI5_028,N/A,N/A,N/A,EVI5,NM_005665,chr1:93070863-93101893,chr1:92605306-92636336,-,hsa_circRNA_100275,ASCRP3012206,678,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0114496,hsa_circEVI5_014,N/A,N/A,N/A,EVI5,ENST00000543509.1,chr1:93128976-93170301,chr1:92663419-92704744,-,N/A,N/A,1096,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0114497,hsa_circEVI5_013,N/A,N/A,N/A,EVI5,ENST00000370331.1,chr1:93131495-93170301,chr1:92665938-92704744,-,N/A,N/A,1063,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0013171,hsa_circEVI5_011,N/A,N/A,N/A,EVI5,NM_005665,chr1:93159358-93170301,chr1:92693801-92704744,-,hsa_circRNA_100276,ASCRP3004948,948,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0007531,hsa_circEVI5_005,N/A,N/A,N/A,EVI5,NM_005665,chr1:93191154-93202184,chr1:92725597-92736627,-,N/A,N/A,11030,"ALT_DONOR, CDS, coding, INTERNAL, intronic, OVCODE, OVEXON"
hsa_circ_0114507,hsa_circMTF2_005,N/A,N/A,N/A,MTF2,NM_007358,chr1:93580244-93581175,chr1:93114687-93115618,+,N/A,N/A,346,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0114511,hsa_circTMED5_001,N/A,N/A,N/A,TMED5,NR_030761,chr1:93620212-93625783,chr1:93154655-93160226,-,N/A,N/A,586,"ALT_DONOR, INTERNAL, ncRNA, OVCODE, OVEXON"
hsa_circ_0114513,hsa_circCCDC18_005,N/A,N/A,N/A,CCDC18,ENST00000343253.7,chr1:93648916-93659301,chr1:93183359-93193744,+,N/A,N/A,700,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5"
hsa_circ_0114514,hsa_circCCDC18_006,N/A,N/A,N/A,CCDC18,ENST00000343253.7,chr1:93648916-93676483,chr1:93183359-93210926,+,N/A,N/A,1336,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5"
hsa_circ_0114515,hsa_circCCDC18_008,N/A,N/A,N/A,CCDC18,ENST00000557479.1,chr1:93648916-93682303,chr1:93183359-93216746,+,N/A,N/A,1832,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0114517,hsa_circCCDC18_014,N/A,N/A,N/A,CCDC18,ENST00000557479.1,chr1:93677657-93683426,chr1:93212100-93217869,+,N/A,N/A,628,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0114518,hsa_circCCDC18_015,N/A,N/A,N/A,CCDC18,ENST00000557479.1,chr1:93677657-93692006,chr1:93212100-93226449,+,N/A,N/A,958,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0114519,hsa_circCCDC18_016,N/A,N/A,N/A,CCDC18,ENST00000557479.1,chr1:93677657-93698150,chr1:93212100-93232593,+,N/A,N/A,1126,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0114520,hsa_circCCDC18_017,N/A,N/A,N/A,CCDC18,ENST00000343253.7,chr1:93687165-93730458,chr1:93221608-93264901,+,N/A,N/A,1923,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0013200,hsa_circCCDC18_018,N/A,N/A,N/A,CCDC18,NM_206886,chr1:93691889-93698150,chr1:93226332-93232593,+,N/A,N/A,285,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0013204,hsa_circLOC100131564_002,N/A,N/A,N/A,LOC100131564,NR_034089,chr1:93790191-93791452,chr1:93324634-93325895,-,hsa_circRNA_100280,ASCRP3002131,222,"ANNOTATED, INTERNAL, ncRNA, OVEXON"
hsa_circ_0114526,hsa_circFNBP1L_002,N/A,N/A,N/A,FNBP1L,NM_001024948,chr1:93965024-93989880,chr1:93499467-93524323,+,N/A,N/A,381,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0114531,hsa_circFNBP1L_009,N/A,N/A,N/A,FNBP1L,NM_001024948,chr1:94009663-94014983,chr1:93544106-93549426,+,N/A,N/A,487,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0114533,hsa_circFNBP1L_011,N/A,N/A,N/A,FNBP1L,NM_001024948,chr1:94009663-94026472,chr1:93544106-93560915,+,N/A,N/A,10456,"ALT_DONOR, CDS, coding, downstream_end, OVCODE, OVEXON, UTR3"
hsa_circ_0013218,hsa_circDNTTIP2_001,N/A,N/A,N/A,DNTTIP2,NM_014597,chr1:94341823-94343418,chr1:93876267-93877862,-,N/A,N/A,1595,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0013222,hsa_circGCLM_004,hsa_circGCLM_001,hsa_circGCLM_001_INF,252,GCLM,NM_002061,chr1:94360169-94363454,chr1:93894613-93897898,-,hsa_circRNA_100283,ASCRP3001136,378,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0003513,hsa_circGCLM_003,N/A,N/A,N/A,GCLM,NM_002061,chr1:94360169-94367225,chr1:93894613-93901669,-,hsa_circRNA_100284,ASCRP3010697,463,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0004495,hsa_circGCLM_002,N/A,N/A,N/A,GCLM,NM_002061,chr1:94360169-94370144,chr1:93894613-93904588,-,N/A,N/A,529,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0114540,hsa_circABCD3_002,N/A,N/A,N/A,ABCD3,ENST00000454898.2,chr1:94921288-94933563,chr1:94455732-94468007,+,N/A,N/A,297,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0114542,hsa_circABCD3_005,N/A,N/A,N/A,ABCD3,ENST00000454898.2,chr1:94921288-94946162,chr1:94455732-94480606,+,N/A,N/A,789,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0013232,hsa_circABCD3_010,N/A,N/A,N/A,ABCD3,NM_002858,chr1:94924162-94946162,chr1:94458606-94480606,+,N/A,N/A,717,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0114562,hsa_circRP11-57H12.2_001,N/A,N/A,N/A,RP11-57H12.2,ENST00000434207.1,chr1:95603830-95616975,chr1:95138274-95151419,+,N/A,N/A,13145,"ALT_DONOR, downstream_end, ncRNA, OVCODE, OVEXON"
hsa_circ_0114563,hsa_circRP11-57H12.2_002,N/A,N/A,N/A,RP11-57H12.2,ENST00000434207.1,chr1:95603830-95639445,chr1:95138274-95173889,+,N/A,N/A,35615,"ALT_DONOR, downstream_end, ncRNA, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0000095,hsa_circTMEM56-RWDD3_001,hsa_circTLCD4_001,hsa_circTLCD4_001_162,163,TMEM56-RWDD3,NM_001199691,chr1:95609446-95616975,chr1:95143890-95151419,+,hsa_circRNA_092369,ASCRP3003016,410,"ANNOTATED, CDS, coding, INTERNAL, UTR5"
